Severity,County,State,count
3,Logan,OK,15
3,Logan,WV,4
3,Lonoke,AR,19
3,Lorain,OH,137
3,Los Angeles,CA,98324
3,Loudon,TN,137
3,Loudoun,VA,230
3,Louisa,VA,101
3,Love,OK,10
3,Lowndes,AL,187
3,Lowndes,GA,129
3,Lubbock,TX,6
3,Lucas,IA,1
3,Lucas,OH,627
3,Lumpkin,GA,1
3,Luna,NM,35
3,Lunenburg,VA,6
3,Luzerne,PA,253
3,Lycoming,PA,56
3,Lyman,SD,1
3,Lynchburg,VA,4
3,Lynchburg City,VA,1
3,Lynn,TX,1
3,Lyon,IA,5
3,Lyon,KS,11
3,Lyon,KY,1
3,Lyon,MN,6
3,Lyon,NV,34
3,Mackinac,MI,1
3,Macomb,MI,2756
3,Macon,AL,280
3,Macon,GA,1
3,Macon,IL,33
3,Macon,NC,1
3,Macon-Bibb County,GA,354
3,Macoupin,IL,18
3,Madera,CA,51
3,Madison,AL,907
3,Madison,AR,1
3,Madison,FL,239
3,Madison,IA,9
3,Madison,IL,364
3,Madison,IN,198
3,Madison,KY,26
3,Madison,LA,6
3,Madison,MS,163
3,Madison,MT,2
3,Madison,NC,14
3,Madison,NY,153
3,Madison,OH,127
3,Madison,TN,65
3,Madison,TX,7
3,Madison,VA,4
3,Mahoning,OH,52
3,Malheur,OR,69
3,Manassas,VA,5
3,Manassas City,VA,1
3,Manassas Park,VA,1
3,Manatee,FL,1386
3,Manistee,MI,1
3,Manitowoc,WI,22
3,Marathon,WI,52
3,Maricopa,AZ,10428
3,Marin,CA,504
3,Marinette,WI,2
3,Marion,AL,36
3,Marion,FL,821
3,Marion,IA,4
3,Marion,IL,28
3,Marion,IN,6372
3,Marion,MO,1
3,Marion,OH,9
3,Marion,OR,608
3,Marion,SC,6
3,Marion,TN,142
3,Marion,TX,1
3,Marion,WV,6
3,Mariposa,CA,12
3,Marlboro,SC,5
3,Marquette,WI,9
3,Marshall,AL,2
3,Marshall,IA,5
3,Marshall,IL,11
3,Marshall,IN,3
3,Marshall,KY,4
3,Marshall,MS,10
3,Marshall,TN,19
3,Martin,FL,314
3,Martin,IN,3
3,Martin,MN,24
3,Martin,NC,2
3,Martin,TX,8
3,Martinsville City,VA,1
3,Mason,MI,1
3,Mason,WA,70
3,Mason,WV,2
3,Massac,IL,24
3,Mathews,VA,4
3,Maury,TN,28
3,Mayes,OK,5
3,McClain,OK,55
3,McCook,SD,2
3,McCormick,SC,1
3,McCracken,KY,5
3,McCulloch,TX,1
3,McDonough,IL,2
3,McDowell,NC,83
3,McDuffie,GA,72
3,McHenry,IL,91
3,McIntosh,GA,63
3,McIntosh,OK,3
3,McKean,PA,5
3,McKinley,NM,70
3,McLean,IL,88
3,McLennan,TX,226
3,McLeod,MN,11
3,McMinn,TN,86
3,Mchenry,IL,37
3,Mcintosh,GA,1
3,Mckean,PA,1
3,Mclennan,TX,11
3,Meade,SD,1
3,Meagher,MT,2
3,Mecklenburg,NC,6431
3,Mecklenburg,VA,140
3,Mecosta,MI,2
3,Medina,OH,98
3,Medina,TX,4
3,Meeker,MN,5
3,Meigs,TN,1
3,Mendocino,CA,20
3,Merced,CA,226
3,Mercer,IL,1
3,Mercer,NJ,990
3,Mercer,PA,62
3,Mercer,WV,24
3,Meriwether,GA,10
3,Merrimack,NH,487
3,Mesa,CO,77
3,Metcalfe,KY,1
3,Miami,IN,1
3,Miami,KS,2
3,Miami,OH,100
3,Miami-Dade,FL,13913
3,Middlesex,CT,376
3,Middlesex,MA,5661
3,Middlesex,NJ,1898
3,Middlesex,VA,5
3,Midland,MI,5
3,Midland,TX,13
3,Mifflin,PA,4
3,Millard,UT,203
3,Mille Lacs,MN,14
3,Miller,AR,6
3,Miller,MO,2
3,Mills,IA,39
3,Mills,TX,4
3,Milwaukee,WI,3985
3,Mineral,CO,9
3,Mineral,MT,12
3,Mineral,NV,4
3,Mineral,WV,2
3,Minidoka,ID,2
3,Minnehaha,SD,4
3,Mississippi,AR,4
3,Mississippi,MO,1
3,Missoula,MT,15
3,Mitchell,GA,2
3,Mitchell,NC,1
3,Mitchell,TX,35
3,Mobile,AL,2242
3,Modoc,CA,5
3,Moffat,CO,4
3,Mohave,AZ,232
3,Monmouth,NJ,333
3,Mono,CA,12
3,Monona,IA,15
3,Monongalia,WV,29
3,Monroe,AR,12
3,Monroe,FL,32
3,Monroe,GA,387
3,Monroe,IA,1
3,Monroe,IL,21
3,Monroe,IN,18
3,Monroe,MI,305
3,Monroe,NY,2630
3,Monroe,PA,253
3,Monroe,TN,17
3,Monroe,WI,50
3,Montague,TX,4
3,Montcalm,MI,9
3,Monterey,CA,145
3,Montezuma,CO,3
3,Montgomery,AL,1519
3,Montgomery,AR,1
3,Montgomery,GA,1
3,Montgomery,IA,1
3,Montgomery,IL,36
3,Montgomery,IN,18
3,Montgomery,KS,1
3,Montgomery,KY,6
3,Montgomery,MD,4264
3,Montgomery,MO,21
3,Montgomery,NC,9
3,Montgomery,NY,259
3,Montgomery,OH,2403
3,Montgomery,PA,3033
3,Montgomery,TN,70
3,Montgomery,TX,1009
3,Montgomery,VA,290
3,Montour,PA,27
3,Montrose,CO,4
3,Moore,NC,6
3,Mora,NM,9
3,Morehouse,LA,1
3,Morgan,AL,181
3,Morgan,CO,43
3,Morgan,GA,127
3,Morgan,IL,14
3,Morgan,IN,15
3,Morgan,UT,185
3,Morris,NJ,1207
3,Morris,TX,8
3,Morrison,MN,9
3,Morrow,OH,24
3,Morrow,OR,26
3,Mower,MN,52
3,Multnomah,OR,3502
3,Murray,GA,4
3,Murray,MN,2
3,Murray,OK,4
3,Muscogee,GA,170
3,Muskegon,MI,24
3,Muskingum,OH,61
3,Muskogee,OK,1
3,Nacogdoches,TX,1
3,Napa,CA,143
3,Nash,NC,69
3,Nassau,FL,183
3,Nassau,NY,1885
3,Natchitoches,LA,4
3,Natrona,WY,3
3,Navajo,AZ,128
3,Navarro,TX,34
3,Nelson,VA,12
3,Neosho,KS,1
3,Nevada,CA,455
3,New Castle,DE,602
3,New Hanover,NC,72
3,New Haven,CT,2887
3,New Kent,VA,444
3,New London,CT,564
3,New Madrid,MO,12
3,New York,NY,2728
3,Newaygo,MI,1
3,Newberry,SC,727
3,Newport,RI,9
3,Newport News,VA,824
3,Newport News City,VA,1
3,Newton,GA,174
3,Newton,IN,2
3,Newton,MO,9
3,Newton,MS,16
3,Niagara,NY,93
3,Nicholas,WV,2
3,Nicollet,MN,8
3,Niobrara,WY,1
3,Noble,OH,3
3,Noble,OK,2
3,Nobles,MN,60
3,Nodaway,MO,2
3,Nolan,TX,34
3,Norfolk,MA,2548
3,Norfolk,VA,2981
3,Norfolk City,VA,35
3,Northampton,NC,31
3,Northampton,PA,259
3,Northampton,VA,8
3,Northumberland,PA,62
3,Northumberland,VA,7
3,Nottoway,VA,6
3,Nueces,TX,14
3,O'Brien,IA,1
3,Oakland,MI,7234
3,Obrien,IA,1
3,Ocean,NJ,232
3,Oceana,MI,2
3,Oconee,GA,3
3,Oconee,SC,205
3,Oconto,WI,4
3,Ogemaw,MI,9
3,Ogle,IL,59
3,Ohio,KY,4
3,Ohio,WV,25
3,Okaloosa,FL,206
3,Okanogan,WA,5
3,Okeechobee,FL,17
3,Okfuskee,OK,1
3,Oklahoma,OK,4607
3,Okmulgee,OK,7
3,Oldham,KY,64
3,Oldham,TX,5
3,Olmsted,MN,51
3,Oneida,ID,4
3,Oneida,NY,323
3,Oneida,WI,5
3,Onondaga,NY,1620
3,Onslow,NC,3
3,Ontario,NY,512
3,Orange,CA,15117
3,Orange,FL,6649
3,Orange,NC,249
3,Orange,NY,1193
3,Orange,TX,24
3,Orange,VA,8
3,Orange,VT,4
3,Orangeburg,SC,1182
3,Orleans,LA,2447
3,Orleans,VT,6
3,Osage,OK,2
3,Osceola,FL,759
3,Osceola,IA,1
3,Osceola,MI,4
3,Oswego,NY,12
3,Otero,CO,39
3,Otero,NM,1
3,Otsego,MI,14
3,Otsego,NY,28
3,Ottawa,MI,158
3,Ottawa,OH,13
3,Ottawa,OK,5
3,Otter Tail,MN,27
3,Ouachita,AR,1
3,Ouachita,LA,58
3,Ouray,CO,7
3,Outagamie,WI,206
3,Overton,TN,1
3,Owen,IN,4
3,Ozaukee,WI,73
3,Pacific,WA,9
3,Page,IA,3
3,Page,VA,6
3,Palm Beach,FL,7914
3,Palo Alto,IA,2
3,Palo Pinto,TX,3
3,Panola,MS,17
3,Park,CO,115
3,Park,MT,1
3,Park,WY,1
3,Parker,TX,132
3,Pasco,FL,640
3,Passaic,NJ,604
3,Patrick,VA,5
3,Paulding,GA,8
3,Pawnee,OK,3
3,Payette,ID,6
3,Payne,OK,9
3,Peach,GA,188
3,Pearl River,MS,28
3,Pecos,TX,26
3,Pemiscot,MO,17
3,Pend Oreille,WA,2
3,Pender,NC,50
3,Pendleton,KY,1
3,Pendleton,WV,2
3,Penobscot,ME,19
3,Peoria,IL,88
3,Perry,AL,2
3,Perry,AR,1
3,Perry,IN,4
3,Perry,MO,4
3,Perry,MS,3
3,Perry,OH,1
3,Perry,PA,7
3,Pershing,NV,34
3,Person,NC,1
3,Petersburg,VA,320
3,Petersburg City,VA,5
3,Petroleum,MT,2
3,Pettis,MO,1
3,Phelps,MO,61
3,Philadelphia,PA,4629
3,Phillips,CO,2
3,Piatt,IL,10
3,Pickaway,OH,7
3,Pickens,AL,4
3,Pickens,GA,6
3,Pickens,SC,12
3,Pierce,GA,1
3,Pierce,WA,3888
3,Pierce,WI,2
3,Pike,AL,15
3,Pike,GA,6
3,Pike,IL,16
3,Pike,IN,4
3,Pike,MS,29
3,Pike,OH,6
3,Pike,PA,54
3,Pima,AZ,1061
3,Pinal,AZ,567
3,Pine,MN,105
3,Pinellas,FL,2433
3,Pitkin,CO,5
3,Pitt,NC,2
3,Pittsylvania,VA,14
3,Piute,UT,1
3,Placer,CA,2096
3,Plaquemines,LA,1
3,Platte,MO,385
3,Platte,NE,1
3,Platte,WY,8
3,Plumas,CA,8
3,Plymouth,IA,4
3,Plymouth,MA,268
3,Poinsett,AR,2
3,Polk,AR,1
3,Polk,FL,990
3,Polk,GA,7
3,Polk,IA,2489
3,Polk,NC,61
3,Polk,OR,27
3,Polk,TN,2
3,Polk,TX,3
3,Polk,WI,1
3,Pondera,MT,2
3,Pope,AR,6
3,Pope,MN,3
3,Portage,OH,44
3,Portage,WI,63
3,Porter,IN,129
3,Portsmouth,VA,255
3,Portsmouth City,VA,2
3,Posey,IN,9
3,Pottawatomie,OK,42
3,Pottawattamie,IA,586
3,Potter,TX,10
3,Powder River,MT,1
3,Powell,MT,3
3,Power,ID,3
3,Poweshiek,IA,67
3,Powhatan,VA,20
3,Prairie,AR,4
3,Prairie,MT,1
3,Preble,OH,12
3,Preston,WV,5
3,Price,WI,3
3,Prince Edward,VA,2
3,Prince George,VA,146
3,Prince George's,MD,3328
3,Prince Georges,MD,37
3,Prince William,VA,2536
3,Providence,RI,5197
3,Prowers,CO,17
3,Pueblo,CO,502
3,Pulaski,AR,172
3,Pulaski,IL,9
3,Pulaski,MO,24
3,Pulaski,VA,128
3,Putnam,FL,3
3,Putnam,GA,2
3,Putnam,IN,81
3,Putnam,NY,1077
3,Putnam,TN,170
3,Putnam,WV,32
3,Quay,NM,26
3,Queen Anne's,MD,93
3,Queen Annes,MD,3
3,Queens,NY,8139
3,Racine,WI,256
3,Radford,VA,2
3,Raleigh,WV,13
3,Ralls,MO,1
3,Ramsey,MN,6878
3,Randall,TX,4
3,Randolph,NC,72
3,Rankin,MS,209
3,Rapides,LA,31
3,Rappahannock,VA,2
3,Ravalli,MT,2
3,Redwood,MN,2
3,Reeves,TX,17
3,Refugio,TX,1
3,Rensselaer,NY,560
3,Renville,MN,1
3,Rhea,TN,1
3,Rice,MN,162
3,Richland,LA,6
3,Richland,OH,36
3,Richland,SC,5352
3,Richmond,GA,441
3,Richmond,NC,7
3,Richmond,NY,1062
3,Richmond,VA,1
3,Richmond City,VA,2743
3,Richmond County,VA,4
3,Riley,KS,2
3,Ringgold,IA,3
3,Rio Blanco,CO,9
3,Rio Grande,CO,5
3,Ripley,IN,14
3,Ritchie,WV,2
3,Riverside,CA,11286
3,Roane,TN,148
3,Roane,WV,5
3,Roanoke City,VA,153
3,Roanoke County,VA,392
3,Robertson,TN,157
3,Robertson,TX,2
3,Robeson,NC,178
3,Rock,MN,11
3,Rock,WI,246
3,Rock Island,IL,51
3,Rockbridge,VA,340
3,Rockcastle,KY,10
3,Rockdale,GA,242
3,Rockingham,NC,16
3,Rockingham,NH,427
3,Rockingham,VA,226
3,Rockland,NY,2980
3,Rockwall,TX,527
3,Rogers,OK,18
3,Roosevelt,MT,1
3,Roscommon,MI,18
3,Rosebud,MT,5
3,Ross,OH,9
3,Routt,CO,11
3,Rowan,KY,9
3,Rowan,NC,236
3,Rush,IN,3
3,Rush,KS,1
3,Rusk,WI,2
3,Russell,AL,7
3,Russell,KS,3
3,Russell,VA,3
3,Rutherford,TN,508
3,Rutland,VT,2
3,Sabine,TX,3
3,Sac,IA,1
3,Sacramento,CA,7232
3,Sagadahoc,ME,2
3,Saginaw,MI,191
3,Saguache,CO,8
3,Saint Charles,LA,1
3,Saint Charles,MO,1
3,Saint Clair,MI,12
3,Saint Johns,FL,1
3,Saint Joseph,MI,4
3,Saint Louis,MN,3
3,Saint Louis,MO,74
3,Saint Louis City,MO,8
3,Saint Tammany,LA,1
3,Salem,NJ,58
3,Salem,VA,94
3,Saline,AR,16
3,Saline,IL,1
3,Saline,KS,4
3,Saline,MO,46
3,Salt Lake,UT,5497
3,Saluda,SC,3
3,Sampson,NC,18
3,San Benito,CA,43
3,San Bernardino,CA,16321
3,San Diego,CA,18985
3,San Francisco,CA,3890
3,San Joaquin,CA,3637
3,San Juan,NM,1
3,San Juan,UT,12
3,San Luis Obispo,CA,80
3,San Mateo,CA,3070
3,San Miguel,CO,6
3,San Miguel,NM,15
3,San Patricio,TX,2
3,Sanders,MT,1
3,Sandoval,NM,27
3,Sandusky,OH,32
3,Sangamon,IL,145
3,Sanilac,MI,1
3,Sanpete,UT,6
3,Santa Barbara,CA,100
3,Santa Clara,CA,8393
3,Santa Cruz,AZ,1
3,Santa Cruz,CA,133
3,Santa Fe,NM,33
3,Santa Rosa,FL,351
3,Sarasota,FL,1406
3,Saratoga,NY,1139
3,Sarpy,NE,356
3,Sauk,WI,52
3,Schenectady,NY,581
3,Schoharie,NY,62
3,Schuyler,NY,2
3,Schuylkill,PA,125
3,Scioto,OH,3
3,Scotland,NC,2
3,Scott,IA,298
3,Scott,IL,5
3,Scott,IN,18
3,Scott,KY,16
3,Scott,MN,183
3,Scott,MO,19
3,Scott,MS,8
3,Scott,TN,4
3,Scott,VA,4
3,Sebastian,AR,2
3,Sedgwick,CO,6
3,Sedgwick,KS,106
3,Seminole,FL,1825
3,Seminole,OK,2
3,Seneca,NY,128
3,Sequatchie,TN,1
3,Sequoyah,OK,9
3,Sevier,AR,2
3,Sevier,TN,32
3,Sevier,UT,192
3,Seward,NE,15
3,Sharp,AR,1
3,Shasta,CA,323
3,Shawano,WI,7
3,Shawnee,KS,54
3,Sheboygan,WI,40
3,Shelby,AL,496
3,Shelby,IA,1
3,Shelby,IN,71
3,Shelby,KY,32
3,Shelby,OH,41
3,Shelby,TN,3853
3,Shelby,TX,1
3,Shenandoah,VA,544
3,Sherburne,MN,35
3,Sheridan,WY,3
3,Sherman,KS,1
3,Sherman,OR,41
3,Sherman,TX,2
3,Shiawassee,MI,74
3,Shoshone,ID,6
3,Sibley,MN,12
3,Sierra,CA,6
3,Sierra,NM,18
3,Silver Bow,MT,3
3,Simpson,KY,1
3,Simpson,MS,2
3,Sioux,IA,5
3,Sioux,NE,1
3,Siskiyou,CA,64
3,Skagit,WA,314
3,Skamania,WA,13
3,Smith,TN,33
3,Smith,TX,34
3,Smyth,VA,120
3,Snohomish,WA,3377
3,Snyder,PA,6
3,Socorro,NM,28
3,Solano,CA,5983
3,Somerset,MD,9
3,Somerset,ME,5
3,Somerset,NJ,688
3,Somerset,PA,139
3,Somervell,TX,1
3,Sonoma,CA,300
3,Southampton,VA,13
3,Spalding,GA,51
3,Spartanburg,SC,4452
3,Spencer,IN,3
3,Spokane,WA,578
3,Spotsylvania,VA,376
3,St John The Baptist,LA,1
3,St Joseph,IN,2
3,St. Bernard,LA,4
3,St. Charles,LA,177
3,St. Charles,MO,1165
3,St. Clair,AL,203
3,St. Clair,IL,555
3,St. Clair,MI,175
3,St. Croix,WI,119
3,St. Francis,AR,30
3,St. James,LA,23
3,St. John the Baptist,LA,170
3,St. Johns,FL,831
3,St. Joseph,IN,23
3,St. Joseph,MI,8
3,St. Landry,LA,8
3,St. Louis,MN,119
3,St. Louis City,MO,2519
3,St. Louis County,MO,8029
3,St. Lucie,FL,628
3,St. Martin,LA,242
3,St. Mary's,MD,8
3,St. Tammany,LA,286
3,Stafford,VA,1002
3,Stanislaus,CA,414
3,Stanly,NC,3
3,Stark,ND,1
3,Stark,OH,122
3,Starke,IN,2
3,Starr,TX,1
3,Staunton,VA,6
3,Ste Genevieve,MO,14
3,Stearns,MN,225
3,Steele,MN,132
3,Stephens,GA,1
3,Stephenson,IL,4
3,Steuben,IN,16
3,Steuben,NY,20
3,Stevens,MN,2
3,Stevens,WA,4
3,Stewart,GA,4
3,Stillwater,MT,3
3,Stokes,NC,3
3,Story,IA,191
3,Strafford,NH,8
3,Stutsman,ND,3
3,Sublette,WY,1
3,Suffolk,MA,2308
3,Suffolk,NY,1842
3,Suffolk,VA,132
3,Suffolk City,VA,9
3,Sullivan,IN,2
3,Sullivan,NH,30
3,Sullivan,NY,2
3,Sullivan,PA,1
3,Sullivan,TN,76
3,Summers,WV,3
3,Summit,CO,90
3,Summit,OH,1381
3,Summit,UT,319
3,Sumner,KS,10
3,Sumner,TN,56
3,Sumter,AL,78
3,Sumter,FL,507
3,Sumter,GA,2
3,Sumter,SC,175
3,Surry,NC,83
3,Susquehanna,PA,53
3,Sussex,DE,27
3,Sussex,NJ,25
3,Sussex,VA,129
3,Sutter,CA,29
3,Sutton,TX,1
3,Suwannee,FL,332
3,Sweet Grass,MT,2
3,Sweetwater,WY,26
3,Swift,MN,1
3,Talbot,GA,1
3,Talbot,MD,29
3,Taliaferro,GA,23
3,Talladega,AL,104
3,Tallapoosa,AL,1
3,Tama,IA,3
3,Taney,MO,1
3,Tangipahoa,LA,213
3,Tarrant,TX,10499
3,Tate,MS,18
3,Tattnall,GA,1
3,Taylor,FL,2
3,Taylor,GA,1
3,Taylor,TX,25
3,Tazewell,IL,214
3,Tazewell,VA,1
3,Tehama,CA,161
3,Telfair,GA,1
3,Teller,CO,18
3,Terrebonne,LA,32
3,Terrell,GA,4
3,Terrell,TX,1
3,Thomas,GA,2
3,Thomas,KS,4
3,Thurston,WA,671
3,Tift,GA,113
3,Tillamook,OR,28
3,Tioga,NY,8
3,Tioga,PA,3
3,Tippah,MS,2
3,Tippecanoe,IN,48
3,Tipton,IN,2
3,Titus,TX,22
3,Todd,MN,8
3,Tolland,CT,172
3,Tom Green,TX,3
3,Tooele,UT,246
3,Toole,MT,2
3,Toombs,GA,2
3,Torrance,NM,31
3,Travis,TX,8763
3,Trego,KS,3
3,Trempealeau,WI,12
3,Treutlen,GA,57
3,Trigg,KY,1
3,Trimble,KY,2
3,Trinity,CA,6
3,Trinity,TX,5
3,Troup,GA,247
3,Trumbull,OH,41
3,Tulare,CA,87
3,Tulsa,OK,775
3,Tunica,MS,4
3,Tuolumne,CA,40
3,Turner,GA,36
3,Tuscaloosa,AL,970
3,Tuscarawas,OH,19
3,Twiggs,GA,91
3,Twin Falls,ID,3
3,Tyler,TX,1
3,Uinta,WY,10
3,Uintah,UT,5
3,Ulster,NY,663
3,Umatilla,OR,245
3,Unicoi,TN,24
3,Union,AR,1
3,Union,GA,1
3,Union,IL,21
3,Union,IN,2
3,Union,MS,9
3,Union,NC,24
3,Union,NJ,1378
3,Union,NM,1
3,Union,OH,20
3,Union,OR,142
3,Union,PA,55
3,Union,TN,3
3,Upshur,TX,1
3,Upshur,WV,1
3,Upson,GA,3
3,Utah,UT,2072
3,Uvalde,TX,2
3,Valencia,NM,3
3,Valley,ID,4
3,Van Buren,IA,1
3,Van Buren,MI,150
3,Van Wert,OH,1
3,Van Zandt,TX,21
3,Vance,NC,46
3,Vanderburgh,IN,27
3,Venango,PA,24
3,Ventura,CA,246
3,Vermilion,IL,58
3,Vermilion,LA,1
3,Vermillion,IN,5
3,Vernon,MO,2
3,Vernon,WI,4
3,Victoria,TX,4
3,Vigo,IN,64
3,Vilas,WI,6
3,Vinton,OH,3
3,Virginia Beach,VA,1478
3,Virginia Beach City,VA,9
3,Volusia,FL,1580
3,Wabash,IL,1
3,Wabasha,MN,4
3,Wabaunsee,KS,2
3,Wadena,MN,1
3,Wagoner,OK,14
3,Wahkiakum,WA,6
3,Wake,NC,9044
3,Wakulla,FL,1
3,Waldo,ME,1
3,Walker,AL,79
3,Walker,GA,1
3,Walker,TX,33
3,Walla Walla,WA,2
3,Waller,TX,114
3,Wallowa,OR,6
3,Walton,FL,176
3,Walton,GA,33
3,Walworth,IL,2
3,Walworth,WI,31
3,Wapello,IA,5
3,Ward,TX,7
3,Ware,GA,4
3,Warren,GA,57
3,Warren,IA,60
3,Warren,KY,10
3,Warren,MO,37
3,Warren,MS,70
3,Warren,NC,48
3,Warren,NJ,354
3,Warren,NY,398
3,Warren,OH,189
3,Warren,PA,2
3,Warren,VA,122
3,Warrick,IN,15
3,Wasatch,UT,40
3,Wasco,OR,95
3,Waseca,MN,3
3,Washburn,WI,1
3,Washington,AR,23
3,Washington,CO,12
3,Washington,FL,72
3,Washington,GA,3
3,Washington,ID,4
3,Washington,IL,27
3,Washington,MD,693
3,Washington,MN,1659
3,Washington,MO,2
3,Washington,MS,3
3,Washington,NE,5
3,Washington,NY,11
3,Washington,OH,4
3,Washington,OR,574
3,Washington,PA,260
3,Washington,RI,100
3,Washington,TN,269
3,Washington,UT,297
3,Washington,VA,213
3,Washington,VT,21
3,Washington,WI,148
3,Washita,OK,1
3,Washoe,NV,2427
3,Washtenaw,MI,576
3,Watonwan,MN,4
3,Waukesha,WI,843
3,Waupaca,WI,9
3,Waushara,WI,14
3,Wayne,GA,2
3,Wayne,IL,6
3,Wayne,IN,102
3,Wayne,MI,14471
3,Wayne,MS,1
3,Wayne,NC,12
3,Wayne,OH,8
3,Wayne,PA,12
3,Wayne,UT,7
3,Wayne,WV,2
3,Waynesboro,VA,63
3,Webb,TX,14
3,Weber,UT,688
3,Webster,GA,1
3,Webster,KY,2
3,Webster,LA,14
3,Webster,MO,28
3,Weld,CO,738
3,West Baton Rouge,LA,342
3,Westchester,NY,7460
3,Westmoreland,PA,443
3,Westmoreland,VA,10
3,Whatcom,WA,511
3,Wheeler,OR,6
3,Wheeler,TX,1
3,White,AR,1
3,White,IL,15
3,White,IN,12
3,White,TN,1
3,White Pine,NV,7
3,Whiteside,IL,30
3,Whitfield,GA,139
3,Whitley,IN,3
3,Whitley,KY,3
3,Whitman,WA,9
3,Wichita,TX,4
3,Wicomico,MD,14
3,Wilcox,AL,1
3,Wilkes,GA,9
3,Wilkes,NC,1
3,Wilkin,MN,4
3,Wilkinson,GA,1
3,Will,IL,1805
3,Williams,OH,7
3,Williamsburg,SC,3
3,Williamsburg,VA,1
3,Williamson,IL,52
3,Williamson,TN,422
3,Williamson,TX,666
3,Wilson,NC,24
3,Wilson,TN,142
3,Winchester,VA,7
3,Windham,CT,75
3,Windham,VT,32
3,Windsor,VT,35
3,Winnebago,IL,229
3,Winnebago,WI,151
3,Winneshiek,IA,3
3,Winona,MN,80
3,Winston,MS,1
3,Wise,TX,4
3,Wise,VA,2
3,Wood,OH,257
3,Wood,WI,3
3,Wood,WV,15
3,Woodbury,IA,119
3,Woodford,IL,27
3,Woodford,KY,6
3,Worcester,MA,1183
3,Worcester,MD,28
3,Worth,GA,6
3,Worth,IA,15
3,Wright,IA,4
3,Wright,MN,493
3,Wyandot,OH,1
3,Wyandotte,KS,1595
3,Wyoming,NY,1
3,Wythe,VA,348
3,Yadkin,NC,73
3,Yakima,WA,30
3,Yalobusha,MS,10
3,Yamhill,OR,85
3,Yavapai,AZ,675
3,Yazoo,MS,9
3,Yell,AR,2
3,Yellow Medicine,MN,4
3,Yellowstone,MT,16
3,Yoakum,TX,4
3,Yolo,CA,1810
3,York,ME,27
3,York,NE,2
3,York,PA,1174
3,York,SC,1325
3,York,VA,469
3,Yuba,CA,22
3,Yuma,AZ,170
3,Yuma,CO,8
4,Abbeville,SC,6
4,Acadia,LA,15
4,Accomack,VA,30
4,Ada,ID,13
4,Adair,IA,22
4,Adair,KY,1
4,Adair,MO,4
4,Adams,CO,344
4,Adams,IA,2
4,Adams,ID,10
4,Adams,IN,24
4,Adams,MS,4
4,Adams,NE,2
4,Adams,OH,13
4,Adams,PA,67
4,Adams,WA,10
4,Adams,WI,27
4,Addison,VT,10
4,Aiken,SC,22
4,Aitkin,MN,4
4,Alachua,FL,115
4,Alamance,NC,41
4,Alameda,CA,525
4,Alamosa,CO,2
4,Albany,NY,246
4,Albany,WY,28
4,Albemarle,VA,206
4,Alcona,MI,5
4,Alcorn,MS,1
4,Alexander,IL,2
4,Alexander,NC,13
4,Alexandria,VA,42
4,Alexandria City,VA,2
4,Alger,MI,1
4,Allamakee,IA,7
4,Allegan,MI,122
4,Allegany,MD,89
4,Allegany,NY,11
4,Alleghany,NC,9
4,Alleghany,VA,24
4,Allegheny,PA,641
4,Allen,IN,99
4,Allen,KS,1
4,Allen,OH,47
4,Alpena,MI,14
4,Alpine,CA,11
4,Amador,CA,16
4,Amelia,VA,28
4,Amherst,VA,40
4,Amite,MS,2
4,Anderson,KY,3
4,Anderson,SC,82
4,Anderson,TN,18
4,Andrew,MO,2
4,Andrews,TX,1
4,Androscoggin,ME,4
4,Angelina,TX,1
4,Anne Arundel,MD,686
4,Anoka,MN,27
4,Anson,NC,15
4,Antrim,MI,6
4,Apache,AZ,88
4,Appanoose,IA,8
4,Appling,GA,8
4,Appomattox,VA,6
4,Arapahoe,CO,157
4,Archuleta,CO,8
4,Arenac,MI,23
4,Arkansas,AR,12
4,Arlington,VA,123
4,Armstrong,PA,41
4,Armstrong,TX,1
4,Aroostook,ME,4
4,Ascension,LA,61
4,Ashe,NC,6
4,Ashland,OH,37
4,Ashland,WI,2
4,Ashley,AR,10
4,Ashtabula,OH,42
4,Asotin,WA,2
4,Atascosa,TX,14
4,Atchison,MO,1
4,Athens,OH,24
4,Atkinson,GA,5
4,Atlantic,NJ,129
4,Atoka,OK,1
4,Auglaize,OH,32
4,Augusta,VA,192
4,Austin,TX,7
4,Autauga,AL,21
4,Avery,NC,2
4,Avoyelles,LA,2
4,Baca,CO,14
4,Bacon,GA,10
4,Baker,FL,35
4,Baker,GA,7
4,Baker,OR,67
4,Baldwin,AL,39
4,Baldwin,GA,34
4,Baltimore,MD,105
4,Baltimore City,MD,236
4,Baltimore County,MD,668
4,Bamberg,SC,1
4,Banks,GA,32
4,Bannock,ID,9
4,Baraga,MI,3
4,Barbour,AL,1
4,Barbour,WV,2
4,Barnstable,MA,10
4,Barnwell,SC,2
4,Barren,KY,7
4,Barron,WI,17
4,Barrow,GA,75
4,Barry,MI,65
4,Barry,MO,2
4,Bartholomew,IN,56
4,Bartow,GA,89
4,Bastrop,TX,13
4,Bates,MO,2
4,Bath,KY,2
4,Bath,VA,11
4,Bay,FL,26
4,Bay,MI,163
4,Bayfield,WI,8
4,Beadle,SD,4
4,Bear Lake,ID,4
4,Beaufort,NC,8
4,Beaufort,SC,4
4,Beauregard,LA,2
4,Beaver,PA,80
4,Beaver,UT,11
4,Beckham,OK,5
