ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-967714,2,34.183582,-118.89151,Newbury Park,Ventura,CA,64.0,64.0,58.0,30.2,10.0,7.0,0.0
A-1445154,2,30.383249,-97.765923,Austin,Travis,TX,71.0,71.0,84.0,29.21,10.0,3.0,0.0
A-3756058,2,45.29177,-121.68893,Government Camp,Clackamas,OR,44.0,36.0,71.0,30.13,10.0,18.0,0.0
A-1499370,2,43.060982,-83.701271,Flint,Genesee,MI,27.0,20.0,66.0,29.49,10.0,6.0,0.0
A-1022855,2,30.114033,-81.813698,Middleburg,Clay,FL,61.0,61.0,94.0,29.97,10.0,5.0,0.0
A-3041654,2,28.449438,-81.499681,Orlando,Orange,FL,70.0,70.0,61.0,30.11,10.0,9.0,0.0
A-3549455,3,44.95183,-93.15782,Saint Paul,Ramsey,MN,55.0,55.0,45.0,29.54,10.0,3.0,0.0
A-1060573,3,40.701736,-73.991577,Brooklyn,Kings,NY,57.0,57.0,67.0,29.84,10.0,7.0,0.0
A-3164693,2,36.149579,-86.772905,Nashville,Davidson,TN,46.0,43.0,58.0,29.42,10.0,6.0,0.0
A-840571,3,29.841906,-95.390388,Houston,Harris,TX,75.0,75.0,87.0,30.1,7.0,14.0,0.0
A-804372,2,33.837219,-117.287628,Perris,Riverside,CA,93.0,93.0,6.0,28.34,10.0,8.0,0.0
A-3161530,2,40.687327,-74.099189,Bayonne,Hudson,NJ,70.0,70.0,55.0,29.95,10.0,15.0,0.0
A-3012355,2,45.531324,-122.570825,Portland,Multnomah,OR,68.0,68.0,61.0,30.15,10.0,8.0,0.0
A-3680038,2,44.83338,-93.05979,Inver Grove Heights,Dakota,MN,23.0,12.0,76.0,29.22,10.0,10.0,0.0
A-3660420,2,38.254194,-122.478375,Sonoma,Sonoma,CA,77.0,77.0,41.0,29.98,10.0,12.0,0.0
A-919625,2,25.983868,-80.311325,Hollywood,Broward,FL,65.0,65.0,93.0,29.92,0.5,6.0,0.0
A-3045222,2,34.145678,-117.292044,San Bernardino,San Bernardino,CA,88.0,88.0,8.0,28.78,7.0,8.0,0.0
A-3549132,3,39.95261,-75.13282,Camden,Camden,NJ,63.0,63.0,45.0,30.19,10.0,15.0,0.0
A-628892,2,35.586224,-97.437607,Oklahoma City,Oklahoma,OK,59.0,59.0,55.0,28.75,10.0,0.0,0.0
A-533026,3,40.587475,-111.900688,Sandy,Salt Lake,UT,31.0,31.0,72.0,25.95,10.0,0.0,0.0
A-1451717,2,28.156813,-82.537682,Lutz,Hillsborough,FL,63.0,63.0,78.0,30.22,10.0,6.0,0.0
A-555495,2,30.513262,-91.159081,Baton Rouge,East Baton Rouge,LA,75.0,75.0,82.0,29.96,10.0,14.0,0.0
A-592701,3,39.159119,-94.49762,Kansas City,Clay,MO,83.0,83.0,65.0,28.93,10.0,9.0,0.0
A-3770899,2,45.01003,-93.1867,Saint Paul,Ramsey,MN,0.0,-14.0,63.0,29.51,10.0,8.0,0.0
A-3055529,2,34.84001,-82.285732,Greenville,Greenville,SC,58.0,58.0,25.0,29.14,10.0,10.0,0.0
A-3745985,2,40.68706,-111.87137,Salt Lake City,Salt Lake,UT,46.0,41.0,46.0,25.85,10.0,12.0,0.0
A-3091457,2,34.789228,-82.481887,Greenville,Anderson,SC,63.0,63.0,19.0,29.03,10.0,6.0,0.0
A-1351544,2,37.21307,-93.385025,Springfield,Greene,MO,67.0,67.0,76.0,28.63,10.0,14.0,0.0
A-2528020,2,30.051275,-90.638298,Mount Airy,St. John the Baptist,LA,80.0,80.0,62.0,30.17,10.0,10.0,0.0
A-3326597,2,47.603963,-122.335606,Seattle,King,WA,50.0,50.0,74.0,30.39,10.0,12.0,0.0
A-3155578,2,28.00989,-81.86545,Lakeland,Polk,FL,84.0,84.0,70.0,29.78,10.0,0.0,0.0
A-788026,2,35.248566,-82.208565,Columbus,Polk,NC,73.0,73.0,78.0,28.91,10.0,0.0,0.0
A-1195892,2,35.893452,-78.512871,Wake Forest,Wake,NC,84.0,84.0,70.0,29.59,10.0,3.0,0.0
A-3263468,2,28.5058,-81.421977,Orlando,Orange,FL,89.0,89.0,48.0,29.88,10.0,6.0,0.0
A-876097,2,34.660053,-86.483749,Owens Cross Roads,Madison,AL,54.0,54.0,94.0,29.22,3.0,9.0,0.08
A-730019,3,42.627708,-73.700638,East Greenbush,Rensselaer,NY,59.0,59.0,96.0,29.65,10.0,3.0,0.0
A-512684,2,27.51729,-82.563187,Palmetto,Manatee,FL,78.0,78.0,64.0,29.98,10.0,8.0,0.0
A-601536,2,26.59201,-80.06926,Lake Worth,Palm Beach,FL,79.0,79.0,90.0,29.95,10.0,0.0,0.0
A-800457,2,35.42086,-97.476967,Oklahoma City,Oklahoma,OK,93.0,93.0,43.0,28.56,10.0,10.0,0.0
A-3871667,2,43.4211,-123.32133,Oakland,Douglas,OR,80.0,80.0,43.0,29.35,10.0,0.0,0.0
A-1152208,2,32.970669,-80.011787,Goose Creek,Berkeley,SC,67.0,67.0,73.0,30.0,10.0,12.0,0.0
A-1325484,2,33.76001,-117.831161,Santa Ana,Orange,CA,76.0,76.0,56.0,29.85,10.0,8.0,0.0
A-3505296,2,43.61398,-116.26274,Boise,Ada,ID,45.0,45.0,93.0,26.88,5.0,3.0,0.08
A-3637117,2,38.16005,-85.83269,Louisville,Jefferson,KY,46.0,40.0,62.0,29.51,10.0,14.0,0.0
A-936791,2,34.60577,-82.11174,Gray Court,Laurens,SC,61.0,61.0,100.0,28.86,10.0,8.0,0.12
A-1789913,3,41.592754,-93.736351,West des Moines,Polk,IA,32.0,28.7,92.0,29.9,7.0,3.5,0.0
A-3793804,2,32.759412,-117.204066,San Diego,San Diego,CA,60.0,60.0,90.0,29.96,9.0,0.0,0.0
A-3480373,2,38.94963,-76.71755,Bowie,Prince George's,MD,56.0,56.0,69.0,29.59,10.0,6.0,0.0
A-557429,2,33.457546,-86.948784,Birmingham,Jefferson,AL,49.0,45.0,56.0,29.6,10.0,8.0,0.0
A-3590218,2,41.1654,-112.02604,Roy,Weber,UT,43.0,38.0,70.0,25.64,10.0,8.0,0.0
A-998830,2,33.284988,-111.634842,Mesa,Maricopa,AZ,54.0,54.0,88.0,28.57,10.0,5.0,0.0
A-666435,3,37.700405,-122.471359,Daly City,San Mateo,CA,67.0,67.0,47.0,30.07,9.0,3.0,0.0
A-3171842,2,34.608131,-82.523633,Williamston,Anderson,SC,70.0,70.0,46.0,29.01,10.0,6.0,0.0
A-627006,2,39.082905,-76.948311,Silver Spring,Montgomery,MD,55.0,55.0,94.0,29.95,10.0,0.0,0.0
A-3193094,2,35.74592,-78.59324,Raleigh,Wake,NC,35.0,29.0,96.0,29.39,8.0,7.0,0.0
A-3576394,2,34.034417,-118.369864,Los Angeles,Los Angeles,CA,60.0,60.0,80.0,29.65,10.0,6.0,0.0
A-3368731,2,34.057981,-118.446963,Los Angeles,Los Angeles,CA,55.0,55.0,80.0,30.03,10.0,0.0,0.0
A-1142170,2,25.687759,-80.390961,Miami,Miami-Dade,FL,74.0,74.0,71.0,30.11,10.0,5.0,0.0
A-583284,2,42.56366,-70.924026,Danvers,Essex,MA,58.0,58.0,75.0,30.26,10.0,15.0,0.0
A-1113872,3,38.482452,-78.813049,Rockingham,Rockingham,VA,37.0,37.0,68.0,28.82,10.0,3.0,0.0
A-3531036,2,37.65863,-77.63271,Henrico,Henrico,VA,84.0,84.0,56.0,29.74,10.0,14.0,0.0
A-753830,2,30.454063,-88.84301,Biloxi,Jackson,MS,74.0,74.0,99.0,29.87,10.0,6.0,0.0
A-3114790,2,44.138902,-93.249508,Medford,Steele,MN,-6.0,-26.0,77.0,28.63,10.0,14.0,0.0
A-1401640,2,35.285,-120.665939,San Luis Obispo,San Luis Obispo,CA,61.0,61.0,72.0,29.72,10.0,16.0,0.0
A-3566118,2,44.9502,-93.00501,Saint Paul,Ramsey,MN,74.0,74.0,48.0,29.11,10.0,0.0,0.0
A-3816836,3,42.23707,-88.14862,North Barrington,Lake,IL,48.0,48.0,61.0,29.58,10.0,0.0,0.0
A-3336280,2,33.920685,-117.431756,Riverside,Riverside,CA,52.0,52.0,57.0,29.17,10.0,0.0,0.0
A-3517579,2,33.9499,-118.17056,South Gate,Los Angeles,CA,65.0,65.0,81.0,29.73,10.0,0.0,0.0
A-1203448,3,38.071838,-112.688782,Paragonah,Iron,UT,79.0,79.0,14.0,24.32,10.0,13.0,0.0
A-3771922,2,34.035315,-118.025296,Whittier,Los Angeles,CA,63.0,63.0,67.0,30.07,10.0,5.0,0.0
A-3546921,2,33.73259,-84.39195,Atlanta,Fulton,GA,83.0,83.0,53.0,29.06,10.0,8.0,0.0
A-4224683,2,37.668337,-122.393805,South San Francisco,San Mateo,CA,67.0,67.0,61.0,29.99,10.0,14.0,0.0
A-3144877,2,32.843691,-83.62402,Macon,Macon-Bibb County,GA,65.0,65.0,14.0,29.82,10.0,8.0,0.0
A-3642138,2,43.68041,-93.59368,Alden,Freeborn,MN,21.0,21.0,74.0,28.76,10.0,3.0,0.0
A-1356726,2,47.662079,-122.348602,Seattle,King,WA,67.0,67.0,52.0,30.07,10.0,6.0,0.0
A-2997332,2,39.239226,-76.837745,Columbia,Howard,MD,46.0,46.0,93.0,30.01,10.0,0.0,0.0
A-1045895,2,34.95092,-118.29174,Rosamond,Kern,CA,83.0,83.0,14.0,27.43,10.0,0.0,0.0
A-796976,2,25.784397,-80.288414,Miami,Miami-Dade,FL,84.0,84.0,76.0,30.01,10.0,0.0,0.0
A-1130026,3,25.910158,-80.210365,Miami,Miami-Dade,FL,58.0,58.0,84.0,29.91,10.0,12.0,0.0
A-3636712,4,40.75974,-73.95789,New York,New York,NY,54.0,54.0,97.0,29.78,1.0,10.0,0.09
A-1000832,2,29.592051,-98.597321,San Antonio,Bexar,TX,61.0,61.0,82.0,28.59,10.0,0.0,0.0
A-1215340,2,30.419226,-91.071808,Baton Rouge,East Baton Rouge,LA,81.0,81.0,74.0,29.95,8.0,0.0,0.0
A-936728,2,27.338144,-82.452477,Sarasota,Sarasota,FL,75.0,75.0,94.0,29.79,10.0,24.0,0.0
A-3522697,2,37.93283,-122.323822,Richmond,Contra Costa,CA,64.0,64.0,70.0,29.68,10.0,16.0,0.0
A-1411021,2,33.246651,-117.242973,Vista,San Diego,CA,61.0,61.0,78.0,29.54,10.0,7.0,0.0
A-520326,2,40.630013,-111.863762,Midvale,Salt Lake,UT,30.0,22.0,61.0,26.06,10.0,8.0,0.0
A-2989641,2,33.683749,-112.114073,Phoenix,Maricopa,AZ,70.0,70.0,23.0,28.23,10.0,7.0,0.0
A-789400,2,40.860817,-73.828423,Bronx,Bronx,NY,80.0,80.0,58.0,29.81,10.0,12.0,0.0
A-3468889,2,34.06783,-117.40317,Bloomington,San Bernardino,CA,61.0,61.0,87.0,29.07,6.0,3.0,0.0
A-3296175,2,38.844133,-94.829581,Olathe,Johnson,KS,39.0,32.0,73.0,28.73,10.0,12.0,0.0
A-3810259,2,41.13899,-111.83543,Morgan,Morgan,UT,52.0,52.0,38.0,25.03,10.0,12.0,0.0
A-3693481,2,42.9634,-71.41469,Manchester,Hillsborough,NH,27.0,15.0,58.0,29.54,10.0,15.0,0.0
A-1174768,2,32.820068,-96.691742,Dallas,Dallas,TX,79.0,79.0,84.0,29.42,10.0,9.0,0.0
A-1244996,3,32.924831,-96.793747,Dallas,Dallas,TX,97.0,97.0,37.0,29.26,10.0,10.0,0.0
A-3713499,2,39.92169,-74.94755,Mount Laurel,Burlington,NJ,42.0,39.0,43.0,29.99,10.0,5.0,0.0
A-4168824,3,34.13881,-118.71879,Agoura Hills,Los Angeles,CA,57.0,57.0,39.0,29.25,10.0,0.0,0.0
A-3060454,2,42.985025,-85.667201,Grand Rapids,Kent,MI,40.0,33.0,77.0,29.07,10.0,13.0,0.0
A-3846189,2,40.71816,-111.89309,Salt Lake City,Salt Lake,UT,48.0,45.0,50.0,25.47,10.0,7.0,0.0
A-1224815,2,40.55983,-89.64241,Pekin,Tazewell,IL,78.0,78.0,81.0,29.29,10.0,3.0,0.0
A-1005778,2,30.567591,-87.640602,Robertsdale,Baldwin,AL,66.0,66.0,96.0,30.01,7.0,6.0,0.0
A-2965623,2,41.497784,-95.402838,Shelby,Pottawattamie,IA,34.0,25.0,100.0,28.76,10.0,12.0,0.0
A-1035509,3,40.619545,-74.02346,Brooklyn,Kings,NY,45.0,41.0,48.0,30.1,7.0,7.0,0.0
A-3241125,2,34.172007,-118.471464,Encino,Los Angeles,CA,70.0,70.0,36.0,29.19,10.0,10.0,0.0
A-3183072,2,26.546262,-81.853644,Fort Myers,Lee,FL,77.0,77.0,62.0,30.21,10.0,15.0,0.0
A-1032372,2,40.164639,-75.286293,Blue Bell,Montgomery,PA,21.0,21.0,70.0,30.21,10.0,3.0,0.0
A-1065059,2,30.588881,-91.16552,Baker,East Baton Rouge,LA,52.0,52.0,86.0,29.99,10.0,7.0,0.0
A-3183993,2,48.889685,-122.592862,Ferndale,Whatcom,WA,34.0,34.0,100.0,29.57,2.0,3.0,0.02
A-3486971,2,37.78173,-122.397252,San Francisco,San Francisco,CA,60.0,60.0,67.0,29.95,10.0,13.0,0.0
A-3116935,2,38.209387,-122.148624,Fairfield,Solano,CA,75.0,75.0,33.0,29.97,10.0,8.0,0.0
A-1193091,2,40.019039,-75.671143,Downingtown,Chester,PA,72.0,72.0,64.0,29.39,10.0,7.0,0.0
A-1491537,2,35.776852,-78.63665,Raleigh,Wake,NC,71.0,71.0,61.0,29.43,10.0,0.0,0.0
A-3714879,3,40.64162,-74.03045,Brooklyn,Kings,NY,39.0,34.0,96.0,29.55,6.0,7.0,0.02
A-3703853,2,34.171243,-118.518511,Encino,Los Angeles,CA,73.0,73.0,24.0,29.32,10.0,7.0,0.0
A-870644,2,33.092186,-80.031235,Moncks Corner,Berkeley,SC,52.0,52.0,67.0,29.9,5.0,0.0,0.0
A-588715,2,39.941669,-75.27282,Lansdowne,Delaware,PA,40.0,30.0,53.0,29.87,10.0,20.0,0.0
A-3478914,2,39.73484,-105.01517,Denver,Denver,CO,73.0,73.0,14.0,24.31,10.0,17.0,0.0
A-928199,2,34.136398,-117.542549,Rancho Cucamonga,San Bernardino,CA,83.0,83.0,14.0,29.09,10.0,7.0,0.0
A-832061,2,37.341991,-113.274803,Hurricane,Washington,UT,45.0,40.0,93.0,26.8,7.0,9.0,0.13
A-1259897,2,33.526169,-80.889305,Orangeburg,Orangeburg,SC,79.0,79.0,77.0,29.7,10.0,0.0,0.0
A-885424,2,44.784302,-93.599953,Chaska,Carver,MN,10.0,-5.0,58.0,29.21,10.0,13.0,0.0
A-3535740,2,40.02663,-75.23152,Bala Cynwyd,Montgomery,PA,57.0,57.0,73.0,29.7,10.0,0.0,0.0
A-3594548,2,39.93162,-74.95263,Mount Laurel,Burlington,NJ,45.0,41.0,93.0,29.94,2.0,8.0,0.01
A-3850033,2,33.808882,-117.867059,Orange,Orange,CA,74.0,74.0,43.0,29.74,10.0,7.0,0.0
A-2908922,3,39.93842,-86.34556,Zionsville,Boone,IN,45.0,37.4,94.0,29.75,10.0,18.4,0.01
A-3249155,2,40.585698,-73.931392,Brooklyn,Kings,NY,26.0,26.0,58.0,29.96,10.0,3.0,0.0
A-1365963,2,41.030357,-73.743752,West Harrison,Westchester,NY,75.0,75.0,90.0,29.05,1.0,3.0,0.0
A-1334409,3,38.686565,-90.354248,Saint Louis,St. Louis County,MO,77.0,77.0,39.0,29.44,10.0,9.0,0.0
A-913902,2,30.33604,-97.693169,Austin,Travis,TX,44.0,44.0,82.0,29.47,10.0,0.0,0.0
A-1189275,3,32.938328,-111.700829,Casa Grande,Pinal,AZ,66.0,66.0,68.0,28.22,10.0,0.0,0.0
A-662233,2,32.834743,-96.822784,Dallas,Dallas,TX,50.0,50.0,86.0,29.59,6.0,8.0,0.01
A-761014,2,32.296932,-86.19651,Montgomery,Montgomery,AL,68.0,68.0,94.0,29.89,10.0,0.0,0.0
A-809350,3,47.644039,-122.304581,Seattle,King,WA,53.0,53.0,74.0,29.95,10.0,7.0,0.0
A-3424046,2,30.433212,-81.72782,Jacksonville,Duval,FL,49.0,45.0,74.0,30.38,10.0,9.0,0.0
A-1178665,2,30.479759,-91.117561,Baton Rouge,East Baton Rouge,LA,90.0,90.0,45.0,29.95,10.0,7.0,0.0
A-534792,2,38.757019,-120.57505,Pollock Pines,El Dorado,CA,39.0,39.0,87.0,27.5,10.0,3.0,0.0
A-1179982,2,38.872231,-77.043129,Arlington,Arlington,VA,77.0,77.0,42.0,29.92,10.0,15.0,0.0
A-732072,2,33.750389,-78.868698,Myrtle Beach,Horry,SC,77.0,77.0,84.0,29.92,10.0,0.0,0.0
A-3689807,2,34.054356,-118.004333,La Puente,Los Angeles,CA,57.0,57.0,64.0,29.94,10.0,3.0,0.0
A-584128,3,38.665405,-90.360283,Saint Louis,St. Louis County,MO,53.0,53.0,69.0,29.56,10.0,0.0,0.0
A-3247837,2,40.730012,-85.424215,Warren,Huntington,IN,39.0,39.0,88.0,28.99,10.0,0.0,0.0
A-3868939,2,42.46493,-123.32363,Grants Pass,Josephine,OR,62.0,62.0,70.0,26.15,10.0,9.0,0.0
A-3764390,2,33.673496,-117.886061,Costa Mesa,Orange,CA,59.0,59.0,87.0,29.98,10.0,0.0,0.0
A-852398,4,29.868135,-98.791145,Boerne,Kendall,TX,66.0,66.0,100.0,28.55,2.0,7.0,0.0
A-3758023,2,45.62812,-95.95627,Morris,Stevens,MN,16.0,-3.0,86.0,28.41,10.0,25.0,0.0
A-3199641,2,37.71571,-79.446269,Glasgow,Rockbridge,VA,70.0,70.0,41.0,29.18,10.0,0.0,0.0
A-647747,2,33.19091,-79.937988,Moncks Corner,Berkeley,SC,68.0,68.0,100.0,29.9,7.0,0.0,0.0
A-3749518,2,38.090842,-122.227589,Vallejo,Solano,CA,44.0,44.0,93.0,29.81,10.0,3.0,0.0
A-1223315,3,25.870701,-80.208214,Miami,Miami-Dade,FL,92.0,92.0,59.0,30.07,10.0,9.0,0.0
A-594713,2,37.825745,-122.303604,Oakland,Alameda,CA,63.0,63.0,81.0,29.7,10.0,3.0,0.0
A-1050807,2,45.514511,-122.794769,Portland,Washington,OR,37.0,37.0,82.0,30.18,10.0,3.0,0.0
A-2969988,2,27.834523,-82.349917,Gibsonton,Hillsborough,FL,79.0,79.0,83.0,29.96,5.0,3.0,0.1
A-1711720,2,40.931385,-73.856506,Yonkers,Westchester,NY,43.0,36.4,93.0,29.94,1.5,12.7,0.02
A-3083362,2,39.408785,-111.562632,Mount Pleasant,Sanpete,UT,35.0,26.0,54.0,24.07,10.0,14.0,0.0
A-1123544,2,38.90844,-84.536407,Independence,Kenton,KY,30.0,22.0,75.0,29.23,10.0,8.0,0.0
A-3636233,2,33.98073,-117.36909,Riverside,Riverside,CA,56.0,56.0,84.0,29.16,10.0,6.0,0.0
A-3182212,2,37.52139,-77.427372,Richmond,Richmond City,VA,42.0,37.0,76.0,30.02,10.0,9.0,0.0
A-3028596,2,25.780844,-80.199885,Miami,Miami-Dade,FL,82.0,82.0,79.0,29.98,10.0,8.0,0.0
A-3385945,2,30.488921,-85.417528,Fountain,Bay,FL,62.0,62.0,72.0,30.12,10.0,10.0,0.0
A-805530,2,38.039219,-120.217659,Twain Harte,Tuolumne,CA,57.0,57.0,67.0,27.85,9.0,0.0,0.0
A-3825769,2,33.86471,-118.19808,Long Beach,Los Angeles,CA,69.0,69.0,5.0,30.06,5.0,18.0,0.0
A-1247745,2,41.167404,-112.026031,Roy,Weber,UT,87.0,87.0,22.0,25.55,10.0,0.0,0.0
A-621211,2,35.113152,-89.896172,Memphis,Shelby,TN,60.0,60.0,90.0,29.48,10.0,13.0,0.0
A-2998344,2,33.02399,-96.710103,Plano,Collin,TX,63.0,63.0,83.0,29.52,10.0,12.0,0.0
A-1481192,2,27.937609,-82.121178,Plant City,Hillsborough,FL,73.0,73.0,88.0,29.59,10.0,13.0,0.0
A-3820822,2,43.98655,-93.2549,Owatonna,Steele,MN,36.0,30.0,75.0,28.44,10.0,7.0,0.0
A-3754392,2,43.11911,-124.40843,Bandon,Coos,OR,47.0,44.0,90.0,30.22,10.0,6.0,0.0
A-2965247,2,40.275,-76.871229,Harrisburg,Dauphin,PA,66.0,66.0,78.0,29.59,10.0,6.0,0.0
A-3485788,3,38.52082,-77.37059,Quantico,Prince William,VA,49.0,44.0,44.0,30.13,10.0,13.0,0.0
A-825383,3,26.133738,-80.393745,Fort Lauderdale,Broward,FL,74.0,74.0,64.0,30.25,10.0,15.0,0.0
A-1380835,3,39.819389,-84.189224,Dayton,Montgomery,OH,73.0,73.0,73.0,29.14,10.0,7.0,0.0
A-3334431,2,40.0096,-75.623156,West Chester,Chester,PA,48.0,48.0,82.0,29.48,8.0,3.0,0.0
A-3542460,1,45.55079,-122.66672,Portland,Multnomah,OR,63.0,63.0,87.0,30.09,10.0,8.0,0.0
A-690993,2,27.493607,-82.484863,Bradenton,Manatee,FL,91.0,91.0,59.0,30.05,10.0,8.0,0.0
A-3671711,2,29.77047,-81.35549,Saint Augustine,St. Johns,FL,66.0,66.0,73.0,30.07,10.0,7.0,0.0
A-1250965,3,37.597694,-77.491974,Richmond,Henrico,VA,74.0,74.0,71.0,29.75,10.0,6.0,0.0
A-1213605,2,36.663479,-119.663902,Fowler,Fresno,CA,76.0,76.0,37.0,29.72,10.0,8.0,0.0
A-1077599,2,29.713984,-95.604691,Houston,Harris,TX,81.0,81.0,44.0,29.93,10.0,14.0,0.0
A-591115,3,33.845921,-84.247169,Tucker,DeKalb,GA,47.0,45.0,74.0,29.23,10.0,5.0,0.0
A-3566570,2,37.380493,-121.959021,Santa Clara,Santa Clara,CA,58.0,58.0,78.0,29.88,10.0,6.0,0.0
A-3718881,2,33.82255,-117.87628,Anaheim,Orange,CA,70.0,70.0,46.0,29.85,5.0,5.0,0.0
A-744304,3,33.578533,-117.180779,Murrieta,Riverside,CA,100.0,100.0,22.0,28.31,10.0,12.0,0.0
A-3081117,2,33.699263,-84.57697,Atlanta,Fulton,GA,84.0,84.0,69.0,29.15,10.0,5.0,0.0
A-3782902,2,37.29049,-121.871134,San Jose,Santa Clara,CA,54.0,54.0,80.0,30.0,10.0,15.0,0.0
A-598889,2,34.721561,-81.587624,Union,Union,SC,70.0,70.0,100.0,29.39,5.0,3.0,0.0
A-2969804,2,36.0339,-86.783419,Brentwood,Williamson,TN,49.0,49.0,66.0,29.44,9.0,3.0,0.0
A-671222,3,39.974571,-82.986443,Columbus,Franklin,OH,73.0,73.0,84.0,29.03,10.0,6.0,0.0
A-2999461,2,35.260463,-80.875863,Charlotte,Mecklenburg,NC,42.0,42.0,82.0,29.38,10.0,0.0,0.0
A-1419883,2,37.78281,-121.212662,Manteca,San Joaquin,CA,53.0,53.0,89.0,29.89,10.0,7.0,0.01
A-3246933,2,34.858439,-118.166412,Rosamond,Kern,CA,40.0,34.0,47.0,27.53,10.0,8.0,0.0
A-3149693,2,44.970592,-93.346077,Minneapolis,Hennepin,MN,21.0,21.0,85.0,29.38,9.0,3.0,0.0
A-866745,2,33.523979,-112.129921,Phoenix,Maricopa,AZ,65.0,65.0,43.0,28.79,10.0,0.0,0.0
A-1047768,3,32.789139,-96.763206,Dallas,Dallas,TX,88.0,88.0,43.0,29.26,10.0,16.0,0.0
A-880033,3,42.366711,-83.057549,Detroit,Wayne,MI,39.0,33.0,45.0,29.36,10.0,8.0,0.0
A-980421,2,33.683819,-112.117393,Phoenix,Maricopa,AZ,61.0,61.0,34.0,28.25,10.0,9.0,0.0
A-3341785,2,44.986127,-93.28857,Minneapolis,Hennepin,MN,23.0,15.0,88.0,28.86,5.0,7.0,0.0
A-1014864,3,39.90321,-75.112869,Camden,Camden,NJ,37.0,37.0,34.0,30.66,10.0,0.0,0.0
A-759924,2,46.937569,-123.670799,Montesano,Grays Harbor,WA,57.0,57.0,67.0,30.23,10.0,5.0,0.0
A-3252471,2,42.424669,-123.277358,Grants Pass,Josephine,OR,41.0,33.0,96.0,26.02,0.25,15.0,0.01
A-814352,2,33.853111,-78.686607,Little River,Horry,SC,76.0,76.0,64.0,30.08,10.0,9.0,0.0
A-3370163,2,39.615422,-77.791367,Williamsport,Washington,MD,59.0,59.0,69.0,29.12,10.0,6.0,0.0
A-3086458,2,41.012933,-76.867535,West Milton,Union,PA,41.0,35.0,38.0,29.38,10.0,9.0,0.0
A-3660912,2,40.22617,-79.60933,New Stanton,Westmoreland,PA,41.0,41.0,100.0,28.74,10.0,0.0,0.0
A-1019501,2,33.37767,-112.133789,Phoenix,Maricopa,AZ,49.0,46.0,80.0,28.97,10.0,7.0,0.0
A-1461031,2,44.891598,-93.443436,Hopkins,Hennepin,MN,52.0,52.0,43.0,28.97,10.0,10.0,0.0
A-1205011,3,41.762192,-87.867462,La Grange,Cook,IL,71.0,71.0,75.0,29.51,10.0,0.0,0.0
A-3439203,2,27.383454,-82.447083,Sarasota,Sarasota,FL,69.0,69.0,81.0,30.07,10.0,3.0,0.0
A-1028142,3,33.741459,-84.417671,Atlanta,Fulton,GA,43.0,36.0,37.0,29.12,10.0,15.0,0.0
A-984533,2,34.938358,-82.066658,Spartanburg,Spartanburg,SC,61.0,61.0,59.0,29.37,10.0,0.0,0.0
A-3101394,2,30.453151,-91.166066,Baton Rouge,East Baton Rouge,LA,55.0,55.0,93.0,30.08,10.0,6.0,0.0
A-3163795,2,36.120019,-86.765794,Nashville,Davidson,TN,57.0,57.0,45.0,29.4,10.0,7.0,0.0
A-530447,2,35.13633,-80.888481,Charlotte,Mecklenburg,NC,37.0,33.0,96.0,29.08,5.0,5.0,0.07
A-3430186,2,32.778688,-96.873894,Dallas,Dallas,TX,84.0,84.0,51.0,29.4,10.0,6.0,0.0
A-1760976,2,33.142708,-86.604813,Columbiana,Shelby,AL,37.9,33.5,97.0,30.22,4.0,5.8,0.07
A-3348858,2,25.596094,-80.35535,Miami,Miami-Dade,FL,71.0,71.0,100.0,29.99,10.0,3.0,0.0
A-1483747,2,39.307758,-120.136787,Truckee,Placer,CA,45.0,41.0,61.0,24.27,10.0,7.0,0.0
A-1256813,2,40.54723,-89.328201,Mackinaw,Tazewell,IL,82.0,82.0,69.0,29.33,10.0,6.0,0.0
A-3378176,2,40.718861,-73.580471,Uniondale,Nassau,NY,48.0,42.0,50.0,30.35,10.0,16.0,0.0
A-1420324,3,41.825966,-71.514992,Johnston,Providence,RI,54.0,54.0,55.0,29.66,10.0,16.0,0.0
A-657815,2,39.846222,-75.766212,Avondale,Chester,PA,59.0,59.0,100.0,29.49,0.0,0.0,0.0
A-527530,2,32.266369,-86.607948,Lowndesboro,Lowndes,AL,26.0,26.0,88.0,30.18,5.0,3.0,0.0
A-2991481,2,28.072867,-82.738809,Palm Harbor,Pinellas,FL,46.0,41.0,54.0,30.24,10.0,12.0,0.0
A-3692784,2,45.58672,-118.62265,Pendleton,Umatilla,OR,36.0,29.0,62.0,28.59,10.0,9.0,0.0
A-658203,2,35.689308,-78.581947,Garner,Wake,NC,75.0,75.0,71.0,29.64,10.0,0.0,0.0
A-526800,2,35.684898,-78.749458,Apex,Wake,NC,38.0,38.0,65.0,29.95,10.0,0.0,0.0
A-3550799,2,35.22863,-80.82996,Charlotte,Mecklenburg,NC,80.0,80.0,38.0,29.4,10.0,8.0,0.0
A-645664,2,30.11562,-82.66053,Lake City,Columbia,FL,68.0,68.0,100.0,29.86,0.0,0.0,0.0
A-3144409,2,32.253348,-110.894582,Tucson,Pima,AZ,73.0,73.0,31.0,27.24,10.0,8.0,0.0
