ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1731012,MapQuest,201.0,3,2018-10-31 16:44:44,2018-10-31 17:14:30,34.024544,-118.23925,,,0.0,Slow lane blocked due to accident on I-10 Westbound at Exit 15B Alameda St.,,I-10 E,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2018-10-31 16:47:00,75.0,,32.0,29.99,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-154384,MapQuest,406.0,3,2016-10-06 15:00:17,2016-10-07 09:33:00,32.37455,-82.165977,,,0.0,Entry ramp closed due to hurricane warning on I-16 Eastbound at Exit 98 GA-57.,,GA-404 W,R,Metter,Candler,GA,30439,US,US/Eastern,KCWV,2016-10-06 14:55:00,79.9,,65.0,30.01,7.0,North,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-185177,MapQuest,201.0,3,2016-11-10 19:30:08,2016-11-10 20:00:00,42.906784,-83.649857,,,0.01,Accident on I-75 Southbound at Exit 109 M-54 Dort Hwy.,8163.0,Dort Hwy,L,Grand Blanc,Genesee,MI,48439-8129,US,US/Eastern,KFNT,2016-11-10 19:53:00,54.0,,47.0,29.8,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1942531,MapQuest,201.0,2,2018-08-10 09:43:07,2018-08-10 11:00:41,35.007088,-82.271873,,,0.0,Accident on Beacham Rd at New Bruce Rd.,2098.0,New Bruce Rd,R,Greer,Greenville,SC,29651-5101,US,US/Eastern,KGSP,2018-08-10 09:53:00,79.0,,74.0,30.0,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2969229,Bing,,2,2020-12-30 00:11:00,2020-12-30 02:46:10,34.031715,-118.417118,34.031562,-118.416816,0.02,EB 10 AT OVERLAND. TASK 79-63 LILA 1022 SIGALERT LNS OPEN,,I-10 E,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2020-12-30 00:51:00,56.0,56.0,28.0,30.0,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1703103,MapQuest,201.0,3,2018-12-15 07:05:44,2018-12-15 07:49:59,40.435982,-79.972504,,,2.05999994278,Restrictions due to accident on I-376 Eastbound between Exit 71A Fort Pitt Blvd and Exit 72A PA-885 Boulevard Of The Allies.,,I-376 E,R,Pittsburgh,Allegheny,PA,15219,US,US/Eastern,KAGC,2018-12-15 07:04:00,45.0,41.8,100.0,30.03,0.5,NNE,5.8,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3162015,Bing,,4,2020-09-10 18:13:30,2020-09-11 04:54:21,44.087201,-122.730256,44.083791,-122.743516,0.699,Road OR-126 is closed from Goodpasture Rd (OR-126) to Heritage Ln (OR-126) due to accident.,41442.0, McKenzie Hwy,R,Springfield,Lane,OR,97478-9642,US,US/Pacific,KEUG,2020-09-10 17:54:00,70.0,70.0,44.0,29.58,0.5,SSE,6.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-376335,MapQuest,201.0,2,2017-04-01 14:30:49,2017-04-01 15:14:43,40.767563,-74.021515,,,0.01,Left and center lane blocked due to accident on NJ-495 Lincoln Tunl Eastbound at Pleasant Ave.,,Lincoln Tunl W,R,Weehawken,Hudson,NJ,07086,US,US/Eastern,KNYC,2017-04-01 14:51:00,45.0,38.9,63.0,29.85,10.0,North,12.7,,Overcast,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4025750,Bing,,4,2018-07-21 06:58:15,2018-07-21 07:27:47,33.39298,-111.87461,33.39314,-111.87461,0.011,Closed at Southern Ave - Road closed due to accident.,1190.0, S Dobson Rd,R,Mesa,Maricopa,AZ,85202-3943,US,US/Mountain,KCHD,2018-07-21 06:47:00,78.8,,74.0,29.97,10.0,SSE,11.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1889137,MapQuest,241.0,3,2018-09-14 15:10:15,2018-09-14 15:39:19,33.532894,-86.798286,,,2.3900001049,One lane blocked due to accident on I-20 Westbound between Exit 128 I-59 I-20 and Exit 126B I-59 I-20.,,31st St N,R,Birmingham,Jefferson,AL,35234,US,US/Central,KBHM,2018-09-14 14:53:00,93.0,,50.0,29.95,10.0,North,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3054618,Bing,,2,2020-11-22 04:28:04,2020-11-22 07:52:37,34.856704,-82.301662,34.856865,-82.300969,0.041,Incident on PELHAM RD near RILEY SMITH DR Drive with caution.,1446.0, Pelham Rd,R,Greenville,Greenville,SC,29615-3921,US,US/Eastern,KGMU,2020-11-22 04:53:00,51.0,51.0,83.0,29.13,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2299788,MapQuest,201.0,2,2018-02-07 17:45:44,2018-02-07 18:15:15,35.210999,-80.903595,,,0.0,Accident on Tyvola Rd at NC-160 West Blvd.,2451.0,West Blvd,L,Charlotte,Mecklenburg,NC,28208-6701,US,US/Eastern,KCLT,2018-02-07 17:52:00,59.0,,96.0,30.04,10.0,SSW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2511850,MapQuest,201.0,2,2017-11-27 15:46:41,2017-11-27 16:16:26,35.849052,-78.601585,,,0.0,Accident on Millbrook Rd at Atlantic Ave.,1959.0,E Millbrook Rd,L,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,2017-11-27 15:51:00,60.1,,19.0,30.17,10.0,Calm,,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-913391,MapQuest,201.0,2,2020-01-23 10:08:55,2020-01-23 11:38:37,44.858868,-93.350571,,,0.0,Accident on I-494 Eastbound at Exits 7A 7B MN-100.,,I-494 W,R,Minneapolis,Hennepin,MN,55439,US,US/Central,KFCM,2020-01-23 09:53:00,31.0,26.0,89.0,29.04,1.0,ENE,5.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2182787,MapQuest,201.0,2,2018-04-11 15:28:47,2018-04-11 16:13:25,45.012722,-93.187241,,,0.0,Accident on MN-36 Westbound at I-35W .,,I-35W N,R,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,2018-04-11 15:53:00,46.9,,39.0,29.85,10.0,ESE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3578642,Bing,,2,2020-03-13 15:54:00,2020-03-13 18:45:40,36.847005,-120.77145,36.847005,-120.77145,0.0,At Nees Ave - Accident.,,I-5 N,R,Firebaugh,Fresno,CA,93622,US,US/Pacific,KMAE,2020-03-13 15:53:00,74.0,74.0,32.0,29.48,10.0,SSE,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4212566,Bing,,2,2019-08-29 11:35:30,2019-08-29 12:47:33,33.83159,-118.28726,33.83159,-118.28726,0.0,At I-110/Harbor Fwy/Figueroa St - Accident.,,Harbor Fwy N,R,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2019-08-29 11:47:00,77.0,77.0,69.0,29.88,10.0,W,10.0,,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-31503,MapQuest,201.0,2,2016-03-25 17:08:58,2016-03-25 18:08:58,38.872437,-121.111206,,,0.01,Accident on Indian Hill Rd at Glenview Rd.,10116.0,Indian Hill Rd,L,Newcastle,Placer,CA,95658-9339,US,US/Pacific,KAUN,2016-03-25 17:15:00,66.2,,43.0,29.97,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4106896,Bing,,3,2017-12-07 19:43:07,2017-12-08 01:43:07,33.94453,-84.51029,33.9382,-84.50008,0.731,At GA-120-LOOP/Exit 263 - Accident.,,I-75 S,R,Marietta,Cobb,GA,30067,US,US/Eastern,KMGE,2017-12-07 19:56:00,44.8,41.6,52.0,30.12,10.0,NW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3064290,Bing,,2,2020-09-25 07:00:00,2020-09-26 00:30:00,39.505948,-119.780283,39.518525,-119.782902,0.88,Incident on I-580 NB near EXIT 33 Expect delays.,,E Plumb Ln,R,Reno,Washoe,NV,89502,US,US/Pacific,KRNO,2020-09-25 06:55:00,51.0,51.0,61.0,25.6,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3982254,Bing,,2,2018-10-15 16:34:45,2018-10-15 17:04:27,25.92544,-80.27185,25.92544,-80.28214,0.639,At SR-847/47th Ave - Accident. Left lane blocked.,,Palmetto Expy S,R,Opa Locka,Miami-Dade,FL,33054,US,US/Eastern,KOPF,2018-10-15 16:53:00,87.1,,72.0,30.04,10.0,East,13.8,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3131804,Bing,,2,2020-12-14 23:47:00,2020-12-15 02:14:56,33.892983,-118.364371,33.890463,-118.360881,0.265,SB 405 JSO INGLEWOOD. RP IS IN A WHI SCION TC VS WHI GMC // BLKNG #1 LN,,I-405 S,R,Redondo Beach,Los Angeles,CA,90278,US,US/Pacific,KHHR,2020-12-14 23:53:00,52.0,52.0,43.0,30.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3921401,Bing,,2,2019-01-06 17:20:13,2019-01-06 21:20:13,43.383041,-121.730587,43.369676,-121.737072,0.979,At OR-58/Willamette Hwy - Accident.,144355.0, Dalles California Hwy,R,Gilchrist,Klamath,OR,97737,US,US/Pacific,KBDN,2019-01-06 17:15:00,33.8,27.0,93.0,29.58,7.0,WNW,8.1,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-196044,MapQuest-Bing,241.0,2,2016-12-12 18:40:06,2016-12-12 19:24:53,40.917858,-74.061272,,,0.01,One lane blocked and queueing traffic due to accident on NJ-4 Westbound at Spring Valley Rd.,114.0,E State Route 4,R,Paramus,Bergen,NJ,07652,US,US/Eastern,KTEB,2016-12-12 18:51:00,42.1,38.4,70.0,29.88,10.0,SW,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2380767,MapQuest,201.0,3,2018-01-20 15:16:23,2018-01-20 15:46:05,39.848934,-104.985458,,,0.0,1 center lane blocked due to accident on I-25 Southbound at Exit 219 84th Ave.,,US-87 N,R,Denver,Adams,CO,80229,US,US/Mountain,KBJC,2018-01-20 14:47:00,42.8,38.0,53.0,29.76,50.0,North,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1608859,MapQuest,241.0,2,2019-02-25 09:45:49,2019-02-25 10:15:28,25.685774,-80.388985,,,0.0,Right lane blocked due to accident on FL-821 Florida's Tpke Northbound at Exit 20 FL-94 88th St.,,Florida's Tpke N,R,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2019-02-25 09:53:00,79.0,,72.0,30.23,10.0,ENE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2304673,MapQuest,201.0,3,2018-02-09 21:10:09,2018-02-09 21:39:42,43.033031,-83.615433,,,0.0,Accident on Genesee Rd at Davison Rd.,5001.0,Davison Rd,L,Burton,Genesee,MI,48509,US,US/Eastern,KFNT,2018-02-09 20:53:00,18.0,,88.0,30.22,8.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3487658,Bing,,2,2020-05-12 01:10:08,2020-05-12 02:10:08,40.2385,-74.08789,40.2385,-74.08789,0.0,At CR-16/Exit 102 - Accident. Hard shoulder blocked.,,Garden State Pkwy N,R,Neptune,Monmouth,NJ,07753,US,US/Eastern,KBLM,2020-05-12 00:56:00,44.0,39.0,68.0,29.82,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1074584,MapQuest,241.0,3,2019-10-22 06:51:33,2019-10-22 08:07:26,30.657785,-87.911835,,,0.0,Left lane blocked due to accident on I-10 Westbound at Exit 35.,5999.0,Battleship Pkwy,L,Daphne,Baldwin,AL,36527-9311,US,US/Central,KBFM,2019-10-22 06:53:00,67.0,67.0,81.0,30.02,10.0,NNW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-1884432,MapQuest,201.0,2,2018-09-12 16:27:45,2018-09-12 16:57:34,33.298893,-111.841507,,,0.0,Accident on AZ-87 Arizona Ave at Frye Rd.,2.0,W Frye Rd,R,Chandler,Maricopa,AZ,85225,US,US/Mountain,KCHD,2018-09-12 16:47:00,104.0,,8.0,29.75,10.0,SW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2670435,MapQuest,201.0,3,2017-08-09 19:16:22,2017-08-09 19:45:47,30.343472,-83.090607,,,0.0,Accident on I-10 Westbound before Exit 275.,,FL-8 W,R,Live Oak,Suwannee,FL,32060,US,US/Eastern,KLCQ,2017-08-09 19:15:00,73.4,,100.0,30.09,10.0,NNE,3.5,,Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1248313,MapQuest,201.0,2,2019-07-01 06:12:52,2019-07-01 06:58:10,40.484638,-74.302254,,,0.0,One toll lane blocked due to accident on Garden State Pkwy Express Lane Southbound at Raritan Toll Plaza.,,Garden State Pkwy N,R,South Amboy,Middlesex,NJ,08879,US,US/Eastern,KLDJ,2019-07-01 06:15:00,65.0,65.0,68.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3494965,Bing,,3,2020-05-15 00:46:14,2020-05-15 01:16:14,41.93371,-87.69765,41.93371,-87.69765,0.0,At California Ave/Exit 46A - Accident.,,I-94 W,R,Chicago,Cook,IL,60618,US,US/Central,KORD,2020-05-15 00:49:00,63.0,63.0,100.0,29.05,1.0,VAR,3.0,1.95,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-836072,MapQuest,201.0,2,2020-03-17 07:02:45,2020-03-17 08:05:54,42.307549,-87.961441,,,0.469999998808,Accident on IL-21 Northbound between Adler Dr and Cater Ln.,100.0,Cater Ln,R,Libertyville,Lake,IL,60048,US,US/Central,KUGN,2020-03-17 06:55:00,38.0,33.0,76.0,29.37,10.0,VAR,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2340764,MapQuest,201.0,2,2018-02-27 17:26:02,2018-02-27 17:55:34,35.066425,-80.770363,,,0.0,Accident on NC-16 Providence Rd at Alexander Valley Dr.,10624.0,Providence Rd,R,Charlotte,Mecklenburg,NC,28277-0233,US,US/Eastern,KEQY,2018-02-27 17:53:00,57.0,,37.0,30.38,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2237988,MapQuest,201.0,2,2018-03-09 04:26:59,2018-03-09 04:56:37,43.208725,-77.568085,,,0.0,Accident on Brown Rd near Flagstaff Dr.,982.0,Brown Rd,R,Rochester,Monroe,NY,14622-2368,US,US/Eastern,KROC,2018-03-09 04:23:00,28.0,17.5,88.0,29.65,2.0,West,12.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3685812,Bing,,2,2020-01-14 18:32:52,2020-01-14 22:32:52,43.63102,-121.536,43.63102,-121.536,0.0,At Michael Rd/Stagecoach Rd - Accident.,153766.0, Highway 97,L,La Pine,Deschutes,OR,97739,US,US/Pacific,KBDN,2020-01-14 18:35:00,18.0,18.0,79.0,26.45,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-251528,MapQuest,201.0,3,2016-08-03 08:32:35,2016-08-03 09:47:35,38.834785,-77.098129,,,0.0,Right hand shoulder blocked due to accident on I-395 Southbound near Exit 5 VA-7 King St.,,King St,R,Alexandria,Alexandria,VA,22302,US,US/Eastern,KDCA,2016-08-03 08:39:00,75.0,,76.0,30.15,10.0,ENE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2977584,Bing,,2,2020-11-24 21:34:00,2020-11-24 23:43:44,36.86412,-121.722534,36.864121,-121.721009,0.084,Hall Rd. BLU HOND ALMOST HIT RP / CROSS INTO RP'S LN,401.0, Hall Rd,L,Royal Oaks,Santa Cruz,CA,95076-5717,US,US/Pacific,KWVI,2020-11-24 21:43:00,50.0,50.0,96.0,29.97,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1241682,MapQuest,241.0,2,2019-08-28 07:57:09,2019-08-28 09:18:53,27.879845,-82.326752,,,0.0,Lane blocked due to accident on US-301 at Lake St Charles Blvd.,6928.0,US Highway 301 S,R,Riverview,Hillsborough,FL,33578-4489,US,US/Eastern,KTPF,2019-08-28 07:55:00,77.0,77.0,100.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2673400,MapQuest,201.0,2,2017-08-10 18:04:32,2017-08-10 18:33:52,32.802708,-96.831902,,,0.0,Accident on Stemmons Fwy Southbound at Wycliff Ave.,,Wycliff Ave,R,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2017-08-10 17:53:00,96.1,,37.0,29.96,10.0,SSE,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3573547,Bing,,2,2020-03-10 06:50:30,2020-03-10 07:42:28,34.13615,-117.51276,34.13615,-117.5116,0.066,At I-15/Ontario Fwy/Cherry Ave - Accident.,,CA-210 E,R,Rancho Cucamonga,San Bernardino,CA,91739,US,US/Pacific,KONT,2020-03-10 06:53:00,55.0,55.0,89.0,29.02,3.0,NE,7.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3516358,Bing,,2,2020-06-23 18:50:00,2020-06-23 19:05:00,28.42786,-81.22812,28.44069,-81.22979,0.892,At SR-528/Bee Line/Exit 26 - Accident.,,Central Florida Greeneway N,R,Orlando,Orange,FL,32832,US,US/Eastern,KMCO,2020-06-23 18:53:00,87.0,87.0,61.0,29.87,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-600554,MapQuest,201.0,2,2020-09-12 17:36:53,2020-09-12 18:52:26,39.18684,-121.888321,,,0.0,Accident on Butte Rd at Pass Rd.,4001.0,W Butte Rd,R,Live Oak,Sutter,CA,95953-9403,US,US/Pacific,KMYV,2020-09-12 17:28:00,88.0,88.0,31.0,29.76,1.0,E,6.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-685540,MapQuest,246.0,4,2020-07-08 04:30:22,2020-07-08 05:50:09,32.740559,-96.822105,,,0.0,Three lanes blocked due to accident on I-35E Southbound at Beckley Ave.,,I-35E S,R,Dallas,Dallas,TX,75203,US,US/Central,KRBD,2020-07-08 04:53:00,76.0,76.0,91.0,29.17,10.0,S,6.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2449362,MapQuest,201.0,3,2017-12-21 17:02:32,2017-12-21 17:45:00,35.097721,-106.568863,,,0.0,Left lane blocked due to accident on I-40 Westbound at Exit 162 Louisiana Blvd.,,Coronado Fwy W,R,Albuquerque,Bernalillo,NM,87110,US,US/Mountain,KABQ,2017-12-21 16:52:00,42.1,33.6,43.0,29.77,10.0,North,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-1562726,MapQuest,201.0,2,2019-02-01 06:54:28,2019-02-01 07:24:19,41.994438,-88.218109,,,0.0,Accident on Bartlett Rd at Munger Rd.,,W Bartlett Rd,R,Bartlett,Cook,IL,60103,US,US/Central,KDPA,2019-02-01 06:52:00,5.0,-4.1,84.0,30.34,7.0,NE,4.6,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3460220,Bing,,1,2020-06-02 14:57:51,2020-06-02 15:32:49,41.69287,-87.60064,41.69287,-87.60064,0.0,At S Cottage Grove Ave - Earlier accident.,11098.0, S Doty Ave,R,Chicago,Cook,IL,60628,US,US/Central,KMDW,2020-06-02 14:53:00,92.0,92.0,39.0,29.18,10.0,SW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1978361,MapQuest,201.0,3,2018-08-28 14:38:35,2018-08-28 15:08:12,34.134403,-117.95903,,,0.0,Accident on I-605 Northbound at Exit 27C I-210.,,Foothill Fwy E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2018-08-28 14:45:00,84.2,,40.0,29.91,10.0,SSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3409684,Bing,,2,2020-12-16 21:52:00,2020-12-16 23:41:19,40.085681,-76.098986,40.089769,-76.098859,0.283,Incident on N HOLLANDER RD near ORLAN RD Drive with caution.,547.0, Hollander Rd,R,New Holland,Lancaster,PA,17557-9304,US,US/Eastern,KLNS,2020-12-16 21:53:00,30.0,20.0,79.0,29.36,6.0,ENE,13.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3026174,Bing,,2,2020-12-01 02:39:00,2020-12-01 03:35:30,30.603414,-87.117898,30.603528,-87.12437,0.385,Stationary traffic on County Hwy-197A - US-90 W - FL-10 from CR-197A/Bell Ln/School Ln (US-90) to CR-197A/Chumuckla Hwy/Floridatown Rd (US-90) due to accident.,,Cardinal St,R,Milton,Santa Rosa,FL,32571,US,US/Central,KNDZ,2020-12-01 01:56:00,31.0,26.0,72.0,30.04,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2779688,Bing,,2,2016-09-12 19:03:20,2016-09-13 01:03:20,35.33279,-80.79906,35.33279,-80.79906,0.0,At Sugar Creek Rd - Accident.,3998.0, W W.T. Harris Blvd,L,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2016-09-12 18:50:00,80.6,,70.0,30.17,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3753055,Bing,,2,2019-12-25 22:25:00,2019-12-26 02:36:16,33.815297,-117.51176,33.815297,-117.51176,0.0,At Cajalco Rd - Accident.,,Corona Fwy N,R,Corona,Riverside,CA,92883,US,US/Pacific,KAJO,2019-12-25 21:56:00,51.0,51.0,80.0,29.3,10.0,ESE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2152847,MapQuest,229.0,2,2018-05-25 08:13:37,2018-05-25 08:58:19,36.773064,-119.839417,,,0.0,Slow traffic due to accident on CA-99 Southbound at Exit 136 Golden State Blvd.,,CA-99 S,R,Fresno,Fresno,CA,93705,US,US/Pacific,KFAT,2018-05-25 07:53:00,59.0,,69.0,30.09,10.0,WNW,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3920571,Bing,,2,2019-01-04 16:31:00,2019-01-04 17:00:26,47.19914,-121.96372,47.19914,-121.96372,0.0,At 284th Ave SE - Accident. Lane blocked.,1299.0, Roosevelt Ave E,L,Enumclaw,King,WA,98022-8248,US,US/Pacific,KPLU,2019-01-04 16:35:00,51.8,,67.0,29.84,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-2408094,MapQuest,201.0,2,2017-12-04 13:45:36,2017-12-04 14:15:20,35.262974,-80.854706,,,0.0,Accident on Lasalle St at Beatties Ford Rd.,2099.0,Beatties Ford Rd,L,Charlotte,Mecklenburg,NC,28216-4513,US,US/Eastern,KCLT,2017-12-04 13:52:00,62.1,,39.0,30.31,10.0,East,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
