ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-2585979,2,38.236183,-122.461479,Sonoma,Sonoma,CA,,,,29.84,,,
A-2160255,2,32.787346,-96.765938,Dallas,Dallas,TX,95,,44,29.66,10,12.7,
A-1839479,2,34.713226,-86.671173,Huntsville,Madison,AL,59.2,,58,30.19,9,,
A-1749612,3,27.96475,-82.452522,Tampa,Hillsborough,FL,84.2,,66,29.96,10,6.9,
A-1045429,3,40.763,-112.781731,Wendover,Tooele,UT,38,38,76,25.69,10,0,0
A-2483166,3,35.493336,-97.578758,Oklahoma City,Oklahoma,OK,57.9,,60,30.21,10,15,
A-3660524,2,34.030232,-117.672974,Chino,San Bernardino,CA,71,71,51,29.18,10,3,0
A-147597,3,33.547462,-81.962173,North Augusta,Aiken,SC,45,38.9,86,30.51,10,12.7,0.01
A-2660443,2,39.281776,-76.535583,Baltimore,Baltimore City,MD,73.9,,87,30.02,,,
A-3802542,2,37.145833,-121.985278,Los Gatos,Santa Clara,CA,61,61,58,29.82,10,3,0
A-1678800,3,33.930939,-118.178909,Lynwood,Los Angeles,CA,57,,67,29.94,10,5.8,
A-2331536,2,34.049297,-80.989761,Columbia,Richland,SC,78.1,,52,30.38,10,5.8,
A-3717618,2,34.085686,-118.21636,Los Angeles,Los Angeles,CA,51,51,66,29.87,10,0,0
A-621544,3,37.415958,-121.977127,Sunnyvale,Santa Clara,CA,68,68,78,29.91,10,0,
A-4206125,2,40.550941,-111.8962,South Jordan,Salt Lake,UT,77,77,25,25.73,10,14,0
A-2539128,3,39.270954,-84.350945,Cincinnati,Hamilton,OH,59,,100,30.13,1.8,,
A-1216247,3,40.696529,-73.980995,Brooklyn,Kings,NY,72,72,73,30.09,10,6,0
A-643810,3,33.764496,-84.385117,Atlanta,Fulton,GA,79,79,48,29.1,10,7,0
A-874062,3,33.580391,-117.671654,Mission Viejo,Orange,CA,59,59,60,29.99,10,0,0
A-1250252,2,33.916439,-118.304573,Gardena,Los Angeles,CA,66,66,75,29.9,10,0,0
A-12741,2,36.624771,-121.681679,Salinas,Monterey,CA,37,,93,30.42,10,,
A-3030956,2,34.575049,-79.718067,Bennettsville,Marlboro,SC,57,57,38,30.03,10,7,0
A-81211,2,33.498821,-116.849495,Aguanga,Riverside,CA,73.4,,50,29.91,10,13.8,
A-2117065,2,32.779655,-96.808075,Dallas,Dallas,TX,78.1,,56,30.02,10,10.4,
A-1826989,3,42.386307,-83.068222,Detroit,Wayne,MI,42.1,39.2,73,30.02,10,4.6,
A-3226006,2,25.702908,-80.318058,Miami,Miami-Dade,FL,82,82,62,30.06,10,17,0
A-3984915,2,41.07532,-81.50436,Akron,Summit,OH,48.9,,56,30.24,10,9.2,
A-3074028,2,39.999712,-75.080252,Philadelphia,Philadelphia,PA,56,56,87,29.88,10,0,0
A-2236148,3,30.088612,-90.441414,LA Place,St. John the Baptist,LA,59,,45,30.13,10,11.5,
A-2174413,2,38.675137,-121.292419,Citrus Heights,Sacramento,CA,55.4,,100,29.97,1.5,11.5,
A-3714380,2,33.77036,-117.869455,Santa Ana,Orange,CA,53,53,26,30.15,10,0,0
A-2930968,2,28.544193,-81.279055,Orlando,Orange,FL,73.9,,97,29.76,10,5.8,
A-1037420,3,32.998219,-80.093544,Ladson,Berkeley,SC,61,61,100,29.86,3,16,0.18
A-2040523,3,34.189785,-80.165665,Lamar,Lee,SC,87.8,,58,29.83,10,3.5,
A-10848,3,38.121395,-121.400414,Lodi,San Joaquin,CA,46,,96,29.87,5,,
A-244851,3,39.152046,-76.645584,Severn,Anne Arundel,MD,55.9,,100,29.87,0.1,6.9,0
A-1937426,2,33.848431,-84.374084,Atlanta,Fulton,GA,87.1,,61,30.05,10,9.2,
A-3955861,4,38.23627,-85.63356,Louisville,Jefferson,KY,53.1,,89,29.87,1.8,6.9,0.03
A-2505184,2,44.952526,-93.082787,Saint Paul,Ramsey,MN,28,20.8,56,30.18,10,6.9,
A-3667551,2,43.20444,-77.66092,Rochester,Monroe,NY,55,55,62,29.34,10,16,0
A-1804854,2,34.134834,-79.750999,Florence,Florence,SC,75,,87,30.09,10,3.5,
A-1023460,3,32.893585,-96.710556,Dallas,Dallas,TX,39,30,67,29.65,10,17,0
A-4143001,4,41.01495,-76.48455,Bloomsburg,Columbia,PA,71.1,,44,30.4,10,8.1,
A-591639,3,40.709599,-73.820419,Jamaica,Queens,NY,78,78,60,30.15,10,17,0
A-1683134,2,39.146511,-119.767502,Carson City,Carson City,NV,26.6,18.2,93,30.11,5,8.1,
A-1011636,2,33.917038,-118.081757,Norwalk,Los Angeles,CA,59,59,67,30.14,10,0,0
A-880969,2,34.717491,-82.387527,Piedmont,Greenville,SC,52,52,47,29.08,10,0,0
A-4168993,2,42.96145,-71.41852,Manchester,Hillsborough,NH,46,46,31,30.01,10,0,0
A-587802,3,29.867815,-97.940323,San Marcos,Hays,TX,59,59,36,29.6,10,6,0
A-707324,2,42.289631,-71.093338,Dorchester Center,Suffolk,MA,76,76,56,29.87,10,7,0
A-3782612,3,40.40187,-104.99355,Loveland,Larimer,CO,38,34,51,25.05,10,5,0
A-4115619,2,39.696536,-105.751891,Silver Plume,Clear Creek,CO,12.2,-4.3,62,30.2,10,16.1,
A-3278087,2,37.31767,-77.494972,Chesterfield,Chesterfield,VA,,,,,,,
A-997339,2,35.084091,-81.673912,Gaffney,Cherokee,SC,57,57,32,28.82,10,9,0
A-1523026,2,34.0354,-81.130821,Columbia,Lexington,SC,72,,59,30.08,10,9.2,
A-810194,2,39.128681,-94.901184,Kansas City,Wyandotte,KS,90,90,42,29.35,10,9,0
A-2104324,2,37.59959,-77.564049,Henrico,Henrico,VA,66,,59,30.15,10,6.9,
A-422635,2,40.759262,-73.855385,East Elmhurst,Queens,NY,68,,55,30.12,10,9.2,
A-2002202,2,27.47686,-82.433815,Bradenton,Manatee,FL,75.9,,94,29.99,10,6.9,0.02
A-406398,3,32.766487,-117.149841,San Diego,San Diego,CA,69.1,,58,29.87,9,10.4,
A-1986982,2,33.842915,-112.135239,Phoenix,Maricopa,AZ,100.9,,6,29.78,10,6.9,
A-3579510,2,37.81494,-121.993459,Danville,Contra Costa,CA,51,51,77,29.91,6,9,0.02
A-1617637,3,32.780899,-96.624481,Mesquite,Dallas,TX,33.8,27.7,100,30.23,2.5,6.9,
A-3673358,3,34.05845,-118.24448,Los Angeles,Los Angeles,CA,66,66,13,29.68,10,3,0
A-3630187,2,35.62361,-97.58508,Oklahoma City,Oklahoma,OK,69,69,32,28.66,10,14,0
A-381612,3,38.819439,-76.919365,Temple Hills,Prince George's,MD,,,,,,,
A-2302446,2,35.147854,-80.896591,Charlotte,Mecklenburg,NC,53.1,,37,30.38,10,4.6,
A-3575106,2,37.520056,-122.354542,Half Moon Bay,San Mateo,CA,55,55,88,29.94,4,10,0
A-1238322,2,34.136509,-117.565865,Rancho Cucamonga,San Bernardino,CA,73,73,41,28.88,10,0,0
A-742016,3,33.791977,-84.39241,Atlanta,Fulton,GA,88,88,63,29.17,10,6,0
A-1002872,2,34.83371,-82.462997,Greenville,Greenville,SC,51,51,50,29.11,10,3,0
A-1037731,2,30.213787,-97.830376,Austin,Travis,TX,58,58,49,29.36,10,0,0
A-221741,3,41.420578,-81.801674,Cleveland,Cuyahoga,OH,89.1,,34,29.96,10,12.7,
A-3493314,4,37.74146,-121.57978,Tracy,Alameda,CA,55,55,86,29.66,10,6,0
A-1297525,2,36.14917,-86.743202,Nashville,Davidson,TN,88,88,45,29.44,10,12,0
A-1716299,3,32.364552,-86.321777,Montgomery,Montgomery,AL,,,,30.19,10,,
A-1853416,3,37.890163,-122.308296,Berkeley,Alameda,CA,61,,90,30.14,5,5.8,
A-3909728,2,44.630025,-123.104225,Albany,Linn,OR,43,38.8,89,29.6,10,6.9,
A-4039818,2,33.93127,-84.16995,Norcross,Gwinnett,GA,42.1,,82,30.26,10,,
A-3933137,3,42.69569,-87.95389,Sturtevant,Racine,WI,6.8,-0.1,79,29.96,2.5,3.5,0
A-132789,2,28.553982,-81.464561,Orlando,Orange,FL,84.9,,65,30.05,10,9.2,
A-4205908,2,41.02864,-76.42319,Bloomsburg,Columbia,PA,86,86,57,29.68,10,6,0
A-644060,3,41.954746,-87.73201,Chicago,Cook,IL,79,79,21,28.78,10,23,0
A-3599232,2,34.132046,-117.219645,Highland,San Bernardino,CA,64,64,45,28.87,7,6,0
A-1468153,3,34.09911,-80.957817,Columbia,Richland,SC,73,73,87,29.83,2,9,0.02
A-296204,2,30.421938,-97.845016,Austin,Travis,TX,85.1,,59,30.07,10,3.5,
A-3242647,2,25.747455,-80.340331,Miami,Miami-Dade,FL,84,84,56,29.97,10,9,0
A-1961576,2,33.480202,-112.065079,Phoenix,Maricopa,AZ,95,,34,29.83,10,4.6,
A-3304784,2,37.839413,-122.296961,Emeryville,Alameda,CA,58,58,65,30.14,10,7,0
A-2942689,2,47.73407,-122.32601,Seattle,King,WA,68,,61,30.05,10,6.9,
A-386130,2,30.179665,-97.746841,Austin,Travis,TX,62.1,,52,29.95,10,5.8,
A-2343606,3,32.909061,-96.732216,Dallas,Dallas,TX,26.6,18.2,43,30.67,13,8.1,
A-1287446,2,36.138,-95.830772,Tulsa,Tulsa,OK,68,68,78,29.49,10,8,0
A-374801,2,40.856388,-73.872375,Bronx,Bronx,NY,37.9,28.9,43,30.15,10,16.1,
A-762451,2,34.725864,-86.596443,Huntsville,Madison,AL,65,65,50,29.13,10,10,0
A-489146,2,32.748768,-97.062782,Arlington,Tarrant,TX,80.6,,74,29.89,10,9.2,
A-3331096,2,35.773012,-78.722343,Raleigh,Wake,NC,36,36,93,29.87,10,0,0
A-3122624,2,29.101846,-82.053553,Ocala,Marion,FL,54,54,100,30.2,10,0,0
A-1226271,2,38.712502,-76.990311,Fort Washington,Prince George's,MD,92,92,50,30.07,10,8,0
A-156881,3,33.741447,-84.417572,Atlanta,Fulton,GA,91,,47,30.06,10,12.7,
A-3070192,2,40.119057,-75.354032,Norristown,Montgomery,PA,31,26,65,30,10,5,0
A-2015321,3,34.07275,-117.784012,Pomona,Los Angeles,CA,89.6,,43,29.97,10,11.5,
A-422099,3,40.744213,-73.771652,Oakland Gardens,Queens,NY,53.1,,86,30.09,9,19.6,
A-1023323,3,32.666969,-97.223396,Kennedale,Tarrant,TX,38,29,74,29.45,10,16,0
A-1944136,2,34.153309,-118.361412,Toluca Lake,Los Angeles,CA,86,,33,29.92,10,11.5,
A-1775559,3,35.369057,-80.784386,Charlotte,Mecklenburg,NC,57.2,,33,30.21,10,,
A-3884604,2,32.904464,-117.223901,San Diego,San Diego,CA,71,71,78,29.4,6,0,0
A-2192740,2,29.819382,-95.468811,Houston,Harris,TX,78.8,,23,30.16,10,6.9,
A-1749008,3,39.977394,-83.150467,Columbus,Franklin,OH,35.6,31.7,100,30,2.5,4.6,
A-3944831,3,33.82337,-84.23684,Tucker,DeKalb,GA,51.1,,35,30.21,10,4.6,
A-2522299,3,30.703726,-88.123016,Mobile,Mobile,AL,75.9,,91,30.12,5,15,0.01
A-2490191,2,35.202007,-80.786369,Charlotte,Mecklenburg,NC,44.1,38.1,68,30.26,10,11.5,
A-661572,2,34.56538,-80.367119,Jefferson,Chesterfield,SC,54,54,94,29.73,2,0,0
A-611356,3,29.368626,-98.451759,San Antonio,Bexar,TX,68,68,100,29.31,2,10,0.1
A-1682531,2,30.48769,-91.136147,Baton Rouge,East Baton Rouge,LA,46,41,63,30.31,10,10.4,
A-2352257,3,33.70512,-84.198326,Decatur,DeKalb,GA,30,23.2,36,30.37,10,6.9,
A-3253874,2,33.531213,-112.112276,Phoenix,Maricopa,AZ,60,60,21,28.78,10,5,0
A-3179441,2,30.345836,-91.1404,Baton Rouge,East Baton Rouge,LA,72,72,78,29.94,10,10,0
A-281819,2,29.759197,-95.359306,Houston,Harris,TX,60.8,,82,30.1,10,11.5,
A-1832683,3,33.949703,-118.170532,South Gate,Los Angeles,CA,69.1,,30,30.07,10,,
A-4001941,2,32.34149,-90.59116,Edwards,Hinds,MS,91,91,49,29.7,8,5,0
A-4108661,3,40.18958,-74.72008,Trenton,Mercer,NJ,41,35.8,57,29.47,10,8.1,
A-630639,2,30.44861,-91.034927,Baton Rouge,East Baton Rouge,LA,69,69,65,30.09,10,6,0
A-589189,2,33.955147,-80.926102,Columbia,Richland,SC,52,52,30,30.2,10,5,0
A-4069594,2,39.09425,-94.54378,Kansas City,Jackson,MO,41,34.7,86,29.64,3,10.4,0.29
A-338582,2,38.010979,-121.856873,Pittsburg,Contra Costa,CA,48.9,,74,30.39,10,,
A-296753,2,29.788931,-95.391968,Houston,Harris,TX,82.4,,79,30.05,10,3.5,
A-542745,3,37.719143,-122.448479,San Francisco,San Francisco,CA,60,60,55,30.07,10,5,0
A-2608458,2,35.228966,-80.866905,Charlotte,Mecklenburg,NC,70,,87,29.91,10,4.6,
A-2612261,2,35.580078,-97.638458,Oklahoma City,Oklahoma,OK,90,,38,29.73,10,13.8,
A-1825357,2,33.536915,-79.057152,Murrells Inlet,Georgetown,SC,77,,90,30.17,10,6.9,
A-2695254,2,29.780207,-95.599258,Houston,Harris,TX,88,,59,30.03,10,11.5,
A-436309,3,47.788734,-122.202423,Bothell,Snohomish,WA,50,,68,29.86,10,,
A-3384620,2,38.673239,-121.642293,West Sacramento,Yolo,CA,43,43,86,30.01,10,3,0
A-1437531,2,33.72797,-78.952621,Myrtle Beach,Horry,SC,63,63,100,30.23,1,3,0
A-3058482,2,33.930944,-118.352733,Inglewood,Los Angeles,CA,53,53,80,30.04,10,6,0
A-2405013,3,30.341619,-81.543579,Jacksonville,Duval,FL,77,,48,30.09,10,8.1,
A-3504034,3,40.44141,-80.00392,Pittsburgh,Allegheny,PA,61,61,30,28.89,10,15,0
A-993395,2,29.727871,-95.387917,Houston,Harris,TX,49,45,52,30.25,10,9,0
A-1001560,2,45.542488,-122.433357,Fairview,Multnomah,OR,45,37,71,29.99,10,18,0
A-2407212,3,35.493336,-97.578758,Oklahoma City,Oklahoma,OK,59,,72,30.01,8,11.5,
A-1562690,2,42.377499,-87.848167,Waukegan,Lake,IL,15.1,5.2,74,30.34,9,6.9,
A-2742239,2,30.2319,-92.53466,Egan,Acadia,LA,75.2,,94,29.94,10,3.5,
A-566684,2,34.78957,-82.481651,Greenville,Anderson,SC,63,63,16,29.09,10,13,0
A-2196268,2,40.101173,-75.418571,King of Prussia,Montgomery,PA,51.8,,47,29.81,10,6.9,
A-1638158,2,40.369225,-74.739151,Hopewell,Mercer,NJ,21.9,11.7,68,30.25,10,9.2,
A-3263324,2,36.738742,-119.808343,Fresno,Fresno,CA,52,52,49,29.74,10,3,0
A-2820685,2,40.54621,-74.28364,Woodbridge,Middlesex,NJ,78.8,,44,29.48,10,12.7,
A-3546663,2,35.2164,-80.83251,Charlotte,Mecklenburg,NC,78,78,46,29.39,10,12,0
A-3280719,2,32.747489,-97.319272,Fort Worth,Tarrant,TX,76,76,20,29.14,10,18,0
A-2377027,2,38.912941,-94.698914,Overland Park,Johnson,KS,5,-5.6,87,30.73,10,5.8,
A-3941167,2,40.28329,-74.69543,Lawrence Township,Mercer,NJ,37.9,29.2,39,30.37,10,15,
A-3123290,2,25.656331,-80.412249,Miami,Miami-Dade,FL,83,83,69,29.97,10,12,0
A-1074179,2,44.778004,-93.558388,Shakopee,Scott,MN,41,32,82,28.48,9,17,0.01
A-3784106,2,41.10248,-112.00289,Clearfield,Davis,UT,21,10,73,25.25,10,10,0
A-3215866,2,42.354837,-121.98561,Klamath Falls,Klamath,OR,36,36,64,26.1,10,0,0
A-2641071,2,30.487919,-97.771439,Austin,Williamson,TX,82,,71,29.89,10,,0
A-4185231,2,37.989818,-122.133933,Martinez,Contra Costa,CA,60,60,75,29.8,10,9,0
A-3627464,4,38.83211,-76.98732,,District of Columbia,DC,60,60,80,29.58,10,3,0
A-1368049,3,42.347683,-71.231789,West Newton,Middlesex,MA,62,62,96,29.29,10,5,0
A-1177688,3,35.137554,-82.105026,Campobello,Spartanburg,SC,74,74,62,29.1,10,3,0
A-1491952,2,33.67857,-78.965012,Myrtle Beach,Horry,SC,77,77,64,29.9,10,14,0
A-1758111,2,36.187042,-86.631035,Hermitage,Davidson,TN,35.1,25.5,82,30.34,5,15,
A-3209183,2,35.123752,-85.122896,Harrison,Hamilton,TN,74,74,38,29.44,10,7,0
A-1308301,2,40.060791,-75.105721,Cheltenham,Montgomery,PA,74,74,62,29.87,10,6,0
A-1006247,2,42.733967,-71.467583,Nashua,Hillsborough,NH,40,40,100,29.84,0.25,0,0
A-583731,2,35.880871,-78.548698,Raleigh,Wake,NC,41,41,96,30.02,10,0,0
A-2550696,3,41.679695,-83.591248,Toledo,Lucas,OH,58.5,,43,30.28,10,4.6,
A-1895834,3,33.547794,-86.780106,Birmingham,Jefferson,AL,93,,36,29.91,10,3.5,
A-3595476,2,28.53901,-81.31065,Orlando,Orange,FL,79,79,60,30.04,10,7,0
A-2811267,2,30.24994,-81.54128,Jacksonville,Duval,FL,93.9,,43,30.1,10,4.6,
A-1913193,2,32.807163,-96.793358,Dallas,Dallas,TX,69.1,,68,30.05,10,15,
A-986751,3,41.806602,-88.167511,Warrenville,DuPage,IL,54,54,86,28.77,10,9,0
A-118806,2,27.878996,-82.700249,Clearwater,Pinellas,FL,78.1,,84,30.32,10,9.2,
A-1199287,2,29.77981,-95.42009,Houston,Harris,TX,81,81,79,30.02,10,5,0
A-2822153,4,39.83376,-75.42427,Marcus Hook,Delaware,PA,55,,55,30.05,10,9.2,
A-2662180,2,33.805141,-95.526169,Powderly,Lamar,TX,91,,53,30.03,,4.6,
A-1924891,2,34.157715,-118.37941,North Hollywood,Los Angeles,CA,75.9,,54,29.92,10,,
A-3142078,2,33.92341,-84.186784,Norcross,Gwinnett,GA,36,36,86,29.05,10,3,0
A-3113758,2,34.436681,-119.789505,Santa Barbara,Santa Barbara,CA,44,44,60,30.01,10,0,0
A-1139954,2,46.375004,-92.790047,Sturgeon Lake,Pine,MN,32,24,93,28.66,2,9,0
A-2670848,2,30.420794,-91.007507,Baton Rouge,East Baton Rouge,LA,75,,96,30.01,8,3.5,
A-345428,3,33.138409,-117.33149,Carlsbad,San Diego,CA,51.1,,59,30.16,10,,
A-563309,2,30.241749,-82.638428,Lake City,Columbia,FL,59,59,88,30.32,10,5,0
A-2664535,2,40.143124,-82.989265,Columbus,Delaware,OH,61,,100,29.99,10,5.8,0.01
A-2152876,3,33.82653,-118.207207,Long Beach,Los Angeles,CA,60.1,,78,30.09,10,5.8,
A-3390598,2,33.27704,-111.815561,Chandler,Maricopa,AZ,39,36,61,28.87,10,5,
A-1824391,2,39.435562,-77.410286,Frederick,Frederick,MD,55.4,,54,30.26,10,6.9,
A-3488510,2,45.33123,-94.2958,Kimball,Stearns,MN,50,50,37,29.04,10,5,0
A-2686754,3,38.822124,-76.887909,Suitland,Prince George's,MD,,,,,,,
A-17185,2,37.408371,-122.068733,Mountain View,Santa Clara,CA,52,,69,30.11,10,3.5,
A-383704,2,39.9016,-76.579788,Red Lion,York,PA,50,,100,29.84,2,4.6,0.04
A-110309,3,34.031918,-118.262413,Los Angeles,Los Angeles,CA,63,,75,29.89,10,5.8,
A-1091170,2,34.15749,-79.274292,Mullins,Marion,SC,77,77,65,30.01,10,7,0
A-945671,2,27.795,-82.753822,Saint Petersburg,Pinellas,FL,66,66,100,30.14,0.25,0,0
A-3557400,2,40.04102,-75.25131,Narberth,Montgomery,PA,72,72,66,29.92,10,9,0
A-1091590,2,30.393375,-97.671928,Austin,Travis,TX,46,42,89,29.3,5,7,0
A-90317,2,33.659512,-117.587074,Trabuco Canyon,Orange,CA,71.6,,88,29.87,7,,
A-27547,2,37.950302,-121.289711,Stockton,San Joaquin,CA,98.1,,16,29.8,10,5.8,
A-1876373,3,38.863056,-76.999565,Washington,District of Columbia,DC,,,,,,,
A-2485646,2,37.545723,-77.366409,Richmond,Henrico,VA,41,37.1,96,30.32,10,5.8,0.01
A-2406796,3,29.556162,-95.716927,Sugar Land,Fort Bend,TX,68,,76,30.18,6,3.5,
A-1840117,2,34.060131,-118.455078,Los Angeles,Los Angeles,CA,71.1,,61,29.86,10,8.1,
A-825102,2,35.064838,-80.846481,Charlotte,Mecklenburg,NC,58,58,75,29.61,10,8,0
A-1013564,2,32.814781,-96.867073,Dallas,Dallas,TX,49,47,59,29.89,10,5,0
A-2731567,2,39.10639,-94.68054,Kansas City,Wyandotte,KS,,,,,,,
A-405981,3,34.122635,-118.478424,Los Angeles,Los Angeles,CA,72,,57,29.92,10,9.2,
A-1379602,2,29.65509,-98.503593,San Antonio,Bexar,TX,87,87,59,29.29,10,5,0
A-2100156,2,29.746546,-95.360481,Houston,Harris,TX,75.2,,78,30.02,8,12.7,
A-3778606,4,42.34175,-83.0675,Detroit,Wayne,MI,29,29,69,29.46,10,0,0
A-2205290,2,32.190765,-110.926483,Tucson,Pima,AZ,80.1,,14,29.88,10,5.8,
A-2657558,2,41.419903,-73.576302,Brewster,Putnam,NY,82.9,,56,30.11,10,4.6,
A-2374690,2,29.825644,-95.481186,Houston,Harris,TX,28.4,,93,30.6,1.8,,
A-2151513,2,34.229996,-79.684608,Florence,Florence,SC,82,,71,30,10,8.1,0
A-3173190,2,32.288157,-95.3037,Tyler,Smith,TX,85,85,61,29.46,10,12,0
A-2540650,2,29.682178,-95.248001,Houston,Harris,TX,80.1,,85,30.01,7,6.9,
A-3658224,2,41.90671,-71.89317,Putnam,Windham,CT,45,39,86,29.47,8,13,0
A-1076910,2,44.865433,-93.349434,Minneapolis,Hennepin,MN,44,41,63,29.08,10,6,0
A-1078262,3,42.265495,-71.793617,Worcester,Worcester,MA,48,45,61,29.18,10,7,0
A-2459354,3,39.929893,-86.268211,Zionsville,Boone,IN,13.3,7.3,90,30.22,3,3.5,
A-1575680,3,37.74189,-121.57531,Tracy,Alameda,CA,34,31,85,30.27,10,3.5,
A-3237965,2,25.845564,-80.254046,Miami,Miami-Dade,FL,83,83,63,29.96,10,15,0
A-3580797,2,40.625886,-122.367717,Redding,Shasta,CA,42,36,76,29.37,10,12,0
A-722218,2,29.59613,-95.447937,Houston,Harris,TX,89,89,67,29.94,10,8,0
A-106983,2,34.143059,-118.740242,Agoura Hills,Los Angeles,CA,78.1,,42,29.98,10,4.6,
A-101185,2,34.204048,-117.808945,Valyermo,Los Angeles,CA,59.7,,49,29.89,10,9.2,
A-1014324,2,34.156734,-118.413925,Sherman Oaks,Los Angeles,CA,47,47,77,29.34,10,0,0
A-3535437,2,34.0304,-117.681564,Chino,San Bernardino,CA,79,79,36,29.18,10,8,0
A-418675,2,42.979397,-83.692932,Flint,Genesee,MI,68,,70,29.99,10,12.7,
A-2233031,3,26.396891,-80.090706,Boca Raton,Palm Beach,FL,75.2,,50,30.06,10,10.4,
A-1301551,3,35.073063,-90.029648,Memphis,Shelby,TN,81,81,77,29.74,10,3,0
A-1721944,3,38.682693,-121.336273,Sacramento,Sacramento,CA,51.8,,47,30.16,10,17.3,
A-645808,3,39.121536,-94.56514,Kansas City,Jackson,MO,51,51,46,29.29,10,9,0
A-3556564,2,38.785567,-121.027026,Pilot Hill,El Dorado,CA,68,68,52,28.37,10,0,0
A-349089,3,32.614876,-117.09108,Chula Vista,San Diego,CA,73.9,,57,30.05,8,6.9,
A-1290019,2,47.634247,-122.143478,Bellevue,King,WA,74,74,48,30.15,10,10,0
A-4110599,2,26.09088,-80.20124,Fort Lauderdale,Broward,FL,75,,57,30.06,10,6.9,
A-2585745,2,33.494869,-111.891739,Scottsdale,Maricopa,AZ,87.8,,25,29.9,30,4.6,
A-1770885,2,35.638542,-97.585487,Edmond,Oklahoma,OK,48,,56,30.22,10,9.2,
A-3048697,2,29.771629,-95.2012,Houston,Harris,TX,78,78,81,29.61,10,22,0.01
A-1192209,3,33.286919,-80.513412,Harleyville,Dorchester,SC,81,81,79,29.89,10,3,
A-148190,3,33.765678,-84.385445,Atlanta,Fulton,GA,55,,53,30.03,10,17.3,
A-3475103,2,41.752196,-124.185524,Crescent City,Del Norte,CA,59,59,67,30.1,10,9,0
A-509960,3,30.110085,-95.43647,Spring,Montgomery,TX,84.9,,77,30.05,10,3.5,
A-1344389,3,41.08099,-73.9226,Nyack,Rockland,NY,77,77,36,29.69,10,7,0
A-1388536,2,37.609451,-120.981537,Modesto,Stanislaus,CA,66,66,43,29.71,10,8,0
A-439567,2,33.861191,-117.877396,Placentia,Orange,CA,62.1,,65,29.85,10,4.6,
A-2318185,2,30.429897,-91.024429,Baton Rouge,East Baton Rouge,LA,69.1,,93,30.22,7,8.1,
A-4012579,2,39.87186,-104.9877,Denver,Adams,CO,66.2,,68,30.21,10,,
A-889306,2,28.49124,-82.541924,Spring Hill,Hernando,FL,68,68,70,30.19,10,14,0
A-794312,2,39.943241,-82.963707,Columbus,Franklin,OH,78,78,76,29.12,8,14,0
A-2882993,2,35.341379,-80.848959,Charlotte,Mecklenburg,NC,39,31.8,86,30.06,10,11.5,0.04
A-934786,2,35.049858,-89.860802,Memphis,Shelby,TN,45,40,100,29.39,10,8,0
A-3999228,2,40.802,-73.93008,New York,New York,NY,72,,78,30.22,10,,
A-3077220,2,34.012566,-118.490864,Santa Monica,Los Angeles,CA,50,50,66,29.85,10,0,0
A-3442013,4,36.06987,-80.3172,Winston Salem,Forsyth,NC,67,67,93,29.04,10,3,0
A-3586525,2,28.44658,-80.82079,Cocoa,Brevard,FL,82,82,58,30.3,7,9,
A-3994691,2,39.01576,-77.00142,Silver Spring,Montgomery,MD,72.3,,88,30.12,10,,
A-922365,2,41.633091,-93.619942,Des Moines,Polk,IA,18,18,100,29.22,2,0,0
A-372134,2,40.713493,-74.203789,Newark,Essex,NJ,48.9,,38,30.43,10,17.3,
A-334551,3,32.75972,-97.131523,Arlington,Tarrant,TX,53.6,,54,29.7,10,3.5,
A-1566087,3,25.98543,-80.165642,Hallandale,Broward,FL,68,,100,30.03,10,3.5,
A-3889709,4,37.23915,-112.83237,Orderville,Kane,UT,44.6,37.8,76,29.61,10,15,
A-1757173,3,33.805954,-84.381935,Atlanta,Fulton,GA,48.9,,100,30.08,10,3.5,
A-4082469,2,33.74981,-84.23133,Decatur,DeKalb,GA,61,,93,30.25,6,11.5,
A-1571918,2,41.24881,-96.031052,Omaha,Douglas,NE,14.5,1.9,83,30.07,3,10.4,
A-417729,2,42.956142,-85.671219,Grand Rapids,Kent,MI,46.4,41.1,100,29.49,2,11.5,0.02
A-2304482,2,42.587978,-71.307877,Chelmsford,Middlesex,MA,26.1,,75,30.51,10,,
A-738016,3,31.766809,-106.368225,El Paso,El Paso,TX,93,93,23,26.09,10,0,
A-762710,2,38.60527,-122.871819,Healdsburg,Sonoma,CA,63,63,65,29.96,10,0,0
A-2719182,2,37.662083,-121.026418,Modesto,Stanislaus,CA,71.1,,23,29.94,10,18.4,
A-3082802,2,39.782412,-84.182375,Dayton,Montgomery,OH,34,27,70,29.2,10,9,0
A-1418440,2,37.572407,-77.449234,Richmond,Richmond City,VA,76,76,45,29.83,10,10,0
A-210089,2,41.208935,-73.735893,Mount Kisco,Westchester,NY,57.9,,75,30.32,10,8.1,
A-1582080,3,40.75066,-111.713509,Salt Lake City,Salt Lake,UT,23,,78,30.03,10,,0
A-74680,2,34.144688,-118.161774,Pasadena,Los Angeles,CA,,,,,,,
A-569661,3,32.975029,-86.684967,Jemison,Chilton,AL,64,64,46,29.49,10,6,0
A-536994,2,34.891701,-81.932892,Spartanburg,Spartanburg,SC,52,52,71,29.27,10,0,0
A-2378336,3,40.889866,-74.477974,Denville,Morris,NJ,15.8,,73,30.04,10,,
