ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3616525,Bing,,2,03-04-2020 17:32,03-04-2020 18:07,40.22294,-74.75862,40.22294,-74.75862,0,At RT-33/RT-129/Market St - Accident.,,Trenton Fwy N,R,Trenton,Mercer,NJ,8608,US,US/Eastern,KTTN,03-04-2020 17:53,53,53,59,29.53,10,NNW,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-472008,MapQuest,201,2,21-06-2017 18:12,21-06-2017 18:57,40.794495,-89.780319,,,0,Accident on US-150 at Geick Ln.,8598,N Geick Ln,R,Brimfield,Peoria,IL,61517,US,US/Central,KPIA,21-06-2017 17:54,81,,67,29.87,10,SSW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1406406,MapQuest,201,2,15-05-2019 07:43,15-05-2019 08:12,43.203438,-75.407761,,,0,Accident on NY-49 Eastbound near NY-365 River Rd.,,NY-49 W,R,Rome,Oneida,NY,13440,US,US/Eastern,KRME,15-05-2019 07:53,43,43,93,29.37,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-667552,MapQuest,201,2,29-10-2020 08:16,29-10-2020 09:01,28.371107,-81.300011,,,0,Accident on FL-417-TOLL Central Florida Greeneway Northbound at Exits 17 17A Boggy Creek Rd.,,Central Florida Greeneway N,R,Orlando,Orange,FL,32827,US,US/Eastern,KMCO,29-10-2020 08:20,75,75,100,29.85,9,S,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-318100,MapQuest,201,3,03-02-2017 11:07,03-02-2017 11:37,33.20179,-117.128174,,,0.01,Right hand shoulder blocked due to accident on I-15 Northbound at Exit 37 County Hwy-S12 Mountain Meadow Rd.,,I-15 N,R,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,03-02-2017 10:53,59,,78,30.12,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2172115,MapQuest,201,3,05-04-2018 17:03,05-04-2018 17:32,45.456856,-122.572609,,,0,Accident on I-205 Northbound at Exit 16 Johnson Creek Blvd.,,I-205 N,R,Happy Valley,Clackamas,OR,97086,US,US/Pacific,KTTD,05-04-2018 17:02,54,,90,29.88,4,East,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1731012,MapQuest,201,3,31-10-2018 16:44,31-10-2018 17:14,34.024544,-118.23925,,,0,Slow lane blocked due to accident on I-10 Westbound at Exit 15B Alameda St.,,I-10 E,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,31-10-2018 16:47,75,,32,29.99,10,West,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-154384,MapQuest,406,3,06-10-2016 15:00,07-10-2016 09:33,32.37455,-82.165977,,,0,Entry ramp closed due to hurricane warning on I-16 Eastbound at Exit 98 GA-57.,,GA-404 W,R,Metter,Candler,GA,30439,US,US/Eastern,KCWV,06-10-2016 14:55,79.9,,65,30.01,7,North,12.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-185177,MapQuest,201,3,10-11-2016 19:30,10-11-2016 20:00,42.906784,-83.649857,,,0.01,Accident on I-75 Southbound at Exit 109 M-54 Dort Hwy.,8163,Dort Hwy,L,Grand Blanc,Genesee,MI,48439-8129,US,US/Eastern,KFNT,10-11-2016 19:53,54,,47,29.8,10,WSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1942531,MapQuest,201,2,10-08-2018 09:43,10-08-2018 11:00,35.007088,-82.271873,,,0,Accident on Beacham Rd at New Bruce Rd.,2098,New Bruce Rd,R,Greer,Greenville,SC,29651-5101,US,US/Eastern,KGSP,10-08-2018 09:53,79,,74,30,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2969229,Bing,,2,30-12-2020 00:11,30-12-2020 02:46,34.031715,-118.417118,34.031562,-118.416816,0.02,EB 10 AT OVERLAND. TASK 79-63 LILA 1022 SIGALERT LNS OPEN,,I-10 E,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,30-12-2020 00:51,56,56,28,30,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-1703103,MapQuest,201,3,15-12-2018 07:05,15-12-2018 07:49,40.435982,-79.972504,,,2.059999943,Restrictions due to accident on I-376 Eastbound between Exit 71A Fort Pitt Blvd and Exit 72A PA-885 Boulevard Of The Allies.,,I-376 E,R,Pittsburgh,Allegheny,PA,15219,US,US/Eastern,KAGC,15-12-2018 07:04,45,41.8,100,30.03,0.5,NNE,5.8,0,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-3162015,Bing,,4,10-09-2020 18:13,11-09-2020 04:54,44.087201,-122.730256,44.083791,-122.743516,0.699,Road OR-126 is closed from Goodpasture Rd (OR-126) to Heritage Ln (OR-126) due to accident.,41442, McKenzie Hwy,R,Springfield,Lane,OR,97478-9642,US,US/Pacific,KEUG,10-09-2020 17:54,70,70,44,29.58,0.5,SSE,6,0,Smoke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-376335,MapQuest,201,2,01-04-2017 14:30,01-04-2017 15:14,40.767563,-74.021515,,,0.01,Left and center lane blocked due to accident on NJ-495 Lincoln Tunl Eastbound at Pleasant Ave.,,Lincoln Tunl W,R,Weehawken,Hudson,NJ,7086,US,US/Eastern,KNYC,01-04-2017 14:51,45,38.9,63,29.85,10,North,12.7,,Overcast,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4025750,Bing,,4,21-07-2018 06:58,21-07-2018 07:27,33.39298,-111.87461,33.39314,-111.87461,0.011,Closed at Southern Ave - Road closed due to accident.,1190, S Dobson Rd,R,Mesa,Maricopa,AZ,85202-3943,US,US/Mountain,KCHD,21-07-2018 06:47,78.8,,74,29.97,10,SSE,11.5,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1889137,MapQuest,241,3,14-09-2018 15:10,14-09-2018 15:39,33.532894,-86.798286,,,2.390000105,One lane blocked due to accident on I-20 Westbound between Exit 128 I-59 I-20 and Exit 126B I-59 I-20.,,31st St N,R,Birmingham,Jefferson,AL,35234,US,US/Central,KBHM,14-09-2018 14:53,93,,50,29.95,10,North,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3054618,Bing,,2,22-11-2020 04:28,22-11-2020 07:52,34.856704,-82.301662,34.856865,-82.300969,0.041,Incident on PELHAM RD near RILEY SMITH DR Drive with caution.,1446, Pelham Rd,R,Greenville,Greenville,SC,29615-3921,US,US/Eastern,KGMU,22-11-2020 04:53,51,51,83,29.13,10,N,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2299788,MapQuest,201,2,07-02-2018 17:45,07-02-2018 18:15,35.210999,-80.903595,,,0,Accident on Tyvola Rd at NC-160 West Blvd.,2451,West Blvd,L,Charlotte,Mecklenburg,NC,28208-6701,US,US/Eastern,KCLT,07-02-2018 17:52,59,,96,30.04,10,SSW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2511850,MapQuest,201,2,27-11-2017 15:46,27-11-2017 16:16,35.849052,-78.601585,,,0,Accident on Millbrook Rd at Atlantic Ave.,1959,E Millbrook Rd,L,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,27-11-2017 15:51,60.1,,19,30.17,10,Calm,,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-913391,MapQuest,201,2,23-01-2020 10:08,23-01-2020 11:38,44.858868,-93.350571,,,0,Accident on I-494 Eastbound at Exits 7A 7B MN-100.,,I-494 W,R,Minneapolis,Hennepin,MN,55439,US,US/Central,KFCM,23-01-2020 09:53,31,26,89,29.04,1,ENE,5,0,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2182787,MapQuest,201,2,11-04-2018 15:28,11-04-2018 16:13,45.012722,-93.187241,,,0,Accident on MN-36 Westbound at I-35W .,,I-35W N,R,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,11-04-2018 15:53,46.9,,39,29.85,10,ESE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3578642,Bing,,2,13-03-2020 15:54,13-03-2020 18:45,36.847005,-120.77145,36.847005,-120.77145,0,At Nees Ave - Accident.,,I-5 N,R,Firebaugh,Fresno,CA,93622,US,US/Pacific,KMAE,13-03-2020 15:53,74,74,32,29.48,10,SSE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4212566,Bing,,2,29-08-2019 11:35,29-08-2019 12:47,33.83159,-118.28726,33.83159,-118.28726,0,At I-110/Harbor Fwy/Figueroa St - Accident.,,Harbor Fwy N,R,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,29-08-2019 11:47,77,77,69,29.88,10,W,10,,Fair,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-31503,MapQuest,201,2,25-03-2016 17:08,25-03-2016 18:08,38.872437,-121.111206,,,0.01,Accident on Indian Hill Rd at Glenview Rd.,10116,Indian Hill Rd,L,Newcastle,Placer,CA,95658-9339,US,US/Pacific,KAUN,25-03-2016 17:15,66.2,,43,29.97,10,WNW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4106896,Bing,,3,07-12-2017 19:43,08-12-2017 01:43,33.94453,-84.51029,33.9382,-84.50008,0.731,At GA-120-LOOP/Exit 263 - Accident.,,I-75 S,R,Marietta,Cobb,GA,30067,US,US/Eastern,KMGE,07-12-2017 19:56,44.8,41.6,52,30.12,10,NW,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3064290,Bing,,2,25-09-2020 07:00,26-09-2020 00:30,39.505948,-119.780283,39.518525,-119.782902,0.88,Incident on I-580 NB near EXIT 33 Expect delays.,,E Plumb Ln,R,Reno,Washoe,NV,89502,US,US/Pacific,KRNO,25-09-2020 06:55,51,51,61,25.6,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3982254,Bing,,2,15-10-2018 16:34,15-10-2018 17:04,25.92544,-80.27185,25.92544,-80.28214,0.639,At SR-847/47th Ave - Accident. Left lane blocked.,,Palmetto Expy S,R,Opa Locka,Miami-Dade,FL,33054,US,US/Eastern,KOPF,15-10-2018 16:53,87.1,,72,30.04,10,East,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3131804,Bing,,2,14-12-2020 23:47,15-12-2020 02:14,33.892983,-118.364371,33.890463,-118.360881,0.265,SB 405 JSO INGLEWOOD. RP IS IN A WHI SCION TC VS WHI GMC // BLKNG #1 LN,,I-405 S,R,Redondo Beach,Los Angeles,CA,90278,US,US/Pacific,KHHR,14-12-2020 23:53,52,52,43,30.05,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3921401,Bing,,2,06-01-2019 17:20,06-01-2019 21:20,43.383041,-121.730587,43.369676,-121.737072,0.979,At OR-58/Willamette Hwy - Accident.,144355, Dalles California Hwy,R,Gilchrist,Klamath,OR,97737,US,US/Pacific,KBDN,06-01-2019 17:15,33.8,27,93,29.58,7,WNW,8.1,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-196044,MapQuest-Bing,241,2,12-12-2016 18:40,12-12-2016 19:24,40.917858,-74.061272,,,0.01,One lane blocked and queueing traffic due to accident on NJ-4 Westbound at Spring Valley Rd.,114,E State Route 4,R,Paramus,Bergen,NJ,7652,US,US/Eastern,KTEB,12-12-2016 18:51,42.1,38.4,70,29.88,10,SW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2380767,MapQuest,201,3,20-01-2018 15:16,20-01-2018 15:46,39.848934,-104.985458,,,0,1 center lane blocked due to accident on I-25 Southbound at Exit 219 84th Ave.,,US-87 N,R,Denver,Adams,CO,80229,US,US/Mountain,KBJC,20-01-2018 14:47,42.8,38,53,29.76,50,North,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1608859,MapQuest,241,2,25-02-2019 09:45,25-02-2019 10:15,25.685774,-80.388985,,,0,Right lane blocked due to accident on FL-821 Florida's Tpke Northbound at Exit 20 FL-94 88th St.,,Florida's Tpke N,R,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,25-02-2019 09:53,79,,72,30.23,10,ENE,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2304673,MapQuest,201,3,09-02-2018 21:10,09-02-2018 21:39,43.033031,-83.615433,,,0,Accident on Genesee Rd at Davison Rd.,5001,Davison Rd,L,Burton,Genesee,MI,48509,US,US/Eastern,KFNT,09-02-2018 20:53,18,,88,30.22,8,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3487658,Bing,,2,12-05-2020 01:10,12-05-2020 02:10,40.2385,-74.08789,40.2385,-74.08789,0,At CR-16/Exit 102 - Accident. Hard shoulder blocked.,,Garden State Pkwy N,R,Neptune,Monmouth,NJ,7753,US,US/Eastern,KBLM,12-05-2020 00:56,44,39,68,29.82,10,WNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1074584,MapQuest,241,3,22-10-2019 06:51,22-10-2019 08:07,30.657785,-87.911835,,,0,Left lane blocked due to accident on I-10 Westbound at Exit 35.,5999,Battleship Pkwy,L,Daphne,Baldwin,AL,36527-9311,US,US/Central,KBFM,22-10-2019 06:53,67,67,81,30.02,10,NNW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-1884432,MapQuest,201,2,12-09-2018 16:27,12-09-2018 16:57,33.298893,-111.841507,,,0,Accident on AZ-87 Arizona Ave at Frye Rd.,2,W Frye Rd,R,Chandler,Maricopa,AZ,85225,US,US/Mountain,KCHD,12-09-2018 16:47,104,,8,29.75,10,SW,8.1,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2670435,MapQuest,201,3,09-08-2017 19:16,09-08-2017 19:45,30.343472,-83.090607,,,0,Accident on I-10 Westbound before Exit 275.,,FL-8 W,R,Live Oak,Suwannee,FL,32060,US,US/Eastern,KLCQ,09-08-2017 19:15,73.4,,100,30.09,10,NNE,3.5,,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1248313,MapQuest,201,2,01-07-2019 06:12,01-07-2019 06:58,40.484638,-74.302254,,,0,One toll lane blocked due to accident on Garden State Pkwy Express Lane Southbound at Raritan Toll Plaza.,,Garden State Pkwy N,R,South Amboy,Middlesex,NJ,8879,US,US/Eastern,KLDJ,01-07-2019 06:15,65,65,68,29.9,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3494965,Bing,,3,15-05-2020 00:46,15-05-2020 01:16,41.93371,-87.69765,41.93371,-87.69765,0,At California Ave/Exit 46A - Accident.,,I-94 W,R,Chicago,Cook,IL,60618,US,US/Central,KORD,15-05-2020 00:49,63,63,100,29.05,1,VAR,3,1.95,Heavy T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-836072,MapQuest,201,2,17-03-2020 07:02,17-03-2020 08:05,42.307549,-87.961441,,,0.469999999,Accident on IL-21 Northbound between Adler Dr and Cater Ln.,100,Cater Ln,R,Libertyville,Lake,IL,60048,US,US/Central,KUGN,17-03-2020 06:55,38,33,76,29.37,10,VAR,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2340764,MapQuest,201,2,27-02-2018 17:26,27-02-2018 17:55,35.066425,-80.770363,,,0,Accident on NC-16 Providence Rd at Alexander Valley Dr.,10624,Providence Rd,R,Charlotte,Mecklenburg,NC,28277-0233,US,US/Eastern,KEQY,27-02-2018 17:53,57,,37,30.38,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2237988,MapQuest,201,2,09-03-2018 04:26,09-03-2018 04:56,43.208725,-77.568085,,,0,Accident on Brown Rd near Flagstaff Dr.,982,Brown Rd,R,Rochester,Monroe,NY,14622-2368,US,US/Eastern,KROC,09-03-2018 04:23,28,17.5,88,29.65,2,West,12.7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3685812,Bing,,2,14-01-2020 18:32,14-01-2020 22:32,43.63102,-121.536,43.63102,-121.536,0,At Michael Rd/Stagecoach Rd - Accident.,153766, Highway 97,L,La Pine,Deschutes,OR,97739,US,US/Pacific,KBDN,14-01-2020 18:35,18,18,79,26.45,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-251528,MapQuest,201,3,03-08-2016 08:32,03-08-2016 09:47,38.834785,-77.098129,,,0,Right hand shoulder blocked due to accident on I-395 Southbound near Exit 5 VA-7 King St.,,King St,R,Alexandria,Alexandria,VA,22302,US,US/Eastern,KDCA,03-08-2016 08:39,75,,76,30.15,10,ENE,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2977584,Bing,,2,24-11-2020 21:34,24-11-2020 23:43,36.86412,-121.722534,36.864121,-121.721009,0.084,Hall Rd. BLU HOND ALMOST HIT RP / CROSS INTO RP'S LN,401, Hall Rd,L,Royal Oaks,Santa Cruz,CA,95076-5717,US,US/Pacific,KWVI,24-11-2020 21:43,50,50,96,29.97,1,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1241682,MapQuest,241,2,28-08-2019 07:57,28-08-2019 09:18,27.879845,-82.326752,,,0,Lane blocked due to accident on US-301 at Lake St Charles Blvd.,6928,US Highway 301 S,R,Riverview,Hillsborough,FL,33578-4489,US,US/Eastern,KTPF,28-08-2019 07:55,77,77,100,29.93,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2673400,MapQuest,201,2,10-08-2017 18:04,10-08-2017 18:33,32.802708,-96.831902,,,0,Accident on Stemmons Fwy Southbound at Wycliff Ave.,,Wycliff Ave,R,Dallas,Dallas,TX,75207,US,US/Central,KDAL,10-08-2017 17:53,96.1,,37,29.96,10,SSE,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3573547,Bing,,2,10-03-2020 06:50,10-03-2020 07:42,34.13615,-117.51276,34.13615,-117.5116,0.066,At I-15/Ontario Fwy/Cherry Ave - Accident.,,CA-210 E,R,Rancho Cucamonga,San Bernardino,CA,91739,US,US/Pacific,KONT,10-03-2020 06:53,55,55,89,29.02,3,NE,7,0.07,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3516358,Bing,,2,23-06-2020 18:50,23-06-2020 19:05,28.42786,-81.22812,28.44069,-81.22979,0.892,At SR-528/Bee Line/Exit 26 - Accident.,,Central Florida Greeneway N,R,Orlando,Orange,FL,32832,US,US/Eastern,KMCO,23-06-2020 18:53,87,87,61,29.87,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-600554,MapQuest,201,2,12-09-2020 17:36,12-09-2020 18:52,39.18684,-121.888321,,,0,Accident on Butte Rd at Pass Rd.,4001,W Butte Rd,R,Live Oak,Sutter,CA,95953-9403,US,US/Pacific,KMYV,12-09-2020 17:28,88,88,31,29.76,1,E,6,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-685540,MapQuest,246,4,08-07-2020 04:30,08-07-2020 05:50,32.740559,-96.822105,,,0,Three lanes blocked due to accident on I-35E Southbound at Beckley Ave.,,I-35E S,R,Dallas,Dallas,TX,75203,US,US/Central,KRBD,08-07-2020 04:53,76,76,91,29.17,10,S,6,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2449362,MapQuest,201,3,21-12-2017 17:02,21-12-2017 17:45,35.097721,-106.568863,,,0,Left lane blocked due to accident on I-40 Westbound at Exit 162 Louisiana Blvd.,,Coronado Fwy W,R,Albuquerque,Bernalillo,NM,87110,US,US/Mountain,KABQ,21-12-2017 16:52,42.1,33.6,43,29.77,10,North,18.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-1562726,MapQuest,201,2,01-02-2019 06:54,01-02-2019 07:24,41.994438,-88.218109,,,0,Accident on Bartlett Rd at Munger Rd.,,W Bartlett Rd,R,Bartlett,Cook,IL,60103,US,US/Central,KDPA,01-02-2019 06:52,5,-4.1,84,30.34,7,NE,4.6,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-3460220,Bing,,1,02-06-2020 14:57,02-06-2020 15:32,41.69287,-87.60064,41.69287,-87.60064,0,At S Cottage Grove Ave - Earlier accident.,11098, S Doty Ave,R,Chicago,Cook,IL,60628,US,US/Central,KMDW,02-06-2020 14:53,92,92,39,29.18,10,SW,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1978361,MapQuest,201,3,28-08-2018 14:38,28-08-2018 15:08,34.134403,-117.95903,,,0,Accident on I-605 Northbound at Exit 27C I-210.,,Foothill Fwy E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,28-08-2018 14:45,84.2,,40,29.91,10,SSW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3409684,Bing,,2,16-12-2020 21:52,16-12-2020 23:41,40.085681,-76.098986,40.089769,-76.098859,0.283,Incident on N HOLLANDER RD near ORLAN RD Drive with caution.,547, Hollander Rd,R,New Holland,Lancaster,PA,17557-9304,US,US/Eastern,KLNS,16-12-2020 21:53,30,20,79,29.36,6,ENE,13,0,Wintry Mix,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
