ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-2098587,2,38.889767,-76.937546,Washington,District of Columbia,DC,,,,,,,
A-2204759,2,34.120678,-117.740372,Claremont,Los Angeles,CA,57.2,,55,30.11,10,,
A-674560,3,37.660778,-77.473785,Glen Allen,Henrico,VA,88,88,63,29.63,10,10,0
A-2242142,2,42.948376,-85.649292,Grand Rapids,Kent,MI,39.9,31.8,51,30.02,8,15,0
A-2236995,3,38.237656,-85.623215,Louisville,Jefferson,KY,33.1,23.9,50,30.1,10,12.7,
A-1549048,2,33.531059,-112.078125,Phoenix,Maricopa,AZ,71.1,,29,30.01,10,,
A-3966476,3,39.671491,-104.9282,Denver,Denver,CO,43,40.3,35,30.02,10,4.6,
A-2163626,3,44.573223,-93.298561,Elko New Market,Scott,MN,28.4,19.1,100,29.86,2.5,10.4,
A-3756901,2,40.66014,-111.95246,Salt Lake City,Salt Lake,UT,27,20,81,25.8,7,6,0
A-480018,2,40.323742,-75.617661,Gilbertsville,Montgomery,PA,71.1,,35,29.95,10,8.1,0
A-217757,3,40.742344,-73.825478,Flushing,Queens,NY,70,,87,29.88,8,3.5,
A-2931248,2,34.86933,-82.23096,Greer,Greenville,SC,75.9,,52,29.82,10,9.2,
A-3648421,3,37.81886,-122.20509,Oakland,Alameda,CA,58,58,65,30.08,10,9,0
A-2340581,2,39.031757,-84.570374,Ft Mitchell,Kenton,KY,37,31,62,30.36,10,8.1,
A-4121393,2,42.31527,-83.74017,Ann Arbor,Washtenaw,MI,34,,96,30.4,7,,
A-865501,2,32.205093,-86.288712,Montgomery,Montgomery,AL,79,79,29,29.76,10,14,0
A-4199466,2,42.72383,-71.4393,Nashua,Hillsborough,NH,52,52,100,29.59,6,6,0
A-1554264,2,37.140282,-93.272018,Springfield,Greene,MO,26.1,16.8,84,30.12,5,9.2,
A-3626360,2,34.13504,-117.31119,San Bernardino,San Bernardino,CA,57,57,77,28.75,3,0,0
A-289793,2,29.600216,-95.286446,Houston,Harris,TX,91,,42,29.97,10,13.8,
A-2052668,2,45.298969,-122.946991,Newberg,Yamhill,OR,70,,46,30.02,10,5.8,
A-2955673,2,25.910224,-80.324565,Hialeah,Miami-Dade,FL,78,78,50,30.09,10,22,0
A-752612,2,37.5261,-122.270302,Belmont,San Mateo,CA,68,68,68,29.89,10,3,0
A-2466568,3,42.026943,-71.257362,Foxboro,Norfolk,MA,55.9,,87,30.3,10,4.6,
A-400572,2,37.22657,-121.975113,Los Gatos,Santa Clara,CA,55.9,,77,30.13,10,,
A-761619,3,39.005627,-77.077759,Chevy Chase,Montgomery,MD,59,59,93,29.67,7,0,0
A-124314,2,28.097706,-82.542877,Tampa,Hillsborough,FL,84,,53,29.87,10,15,
A-3670235,2,34.055686,-118.451951,Los Angeles,Los Angeles,CA,63,63,48,29.91,10,3,0
A-1050322,2,35.093842,-90.072662,Memphis,Shelby,TN,69,69,87,29.65,10,9,0
A-2498727,2,35.204315,-80.807358,Charlotte,Mecklenburg,NC,27,,96,30.24,10,,
A-2481825,2,33.853718,-117.963776,Anaheim,Orange,CA,70,,61,30.07,10,3.5,
A-2440425,2,36.02562,-95.950584,Tulsa,Tulsa,OK,45,,86,30.23,7,,
A-525874,2,35.210499,-80.860558,Charlotte,Mecklenburg,NC,35,35,78,29.62,10,0,0
A-3724711,2,40.93594,-74.12379,Fair Lawn,Bergen,NJ,42,37,82,29.69,10,8,0
A-1129694,2,34.718002,-120.199883,Santa Maria,Santa Barbara,CA,60,,55,29.74,9,,0
A-1641310,3,26.029724,-80.351494,Fort Lauderdale,Broward,FL,61,,62,30.2,10,17.3,
A-1102698,2,26.331079,-81.779198,Bonita Springs,Lee,FL,82,82,74,30.09,10,7,0
A-570562,2,33.901825,-117.466721,Riverside,Riverside,CA,64,64,46,29.22,10,0,0
A-1033639,2,42.11092,-88.180733,Barrington,Cook,IL,21,21,85,29.69,5,0,0
A-1947367,2,29.73794,-95.460686,Houston,Harris,TX,80.6,,84,30.05,4,,
A-2925329,2,37.99605,-122.06586,Martinez,Contra Costa,CA,79,,29,29.85,10,8.1,
A-659816,3,26.259996,-80.133232,Pompano Beach,Broward,FL,80,80,85,29.83,8,10,0.01
A-654506,2,27.92321,-82.300133,Brandon,Hillsborough,FL,73,73,88,29.97,10,0,0
A-277107,2,32.790508,-96.800117,Dallas,Dallas,TX,66,,87,30.12,6,11.5,
A-854277,2,33.97023,-80.340752,Sumter,Sumter,SC,68,68,88,29.43,10,7,0
A-1970341,2,28.578024,-81.438667,Orlando,Orange,FL,82,,85,30.02,10,,
A-3418531,2,43.594297,-116.448243,Meridian,Ada,ID,63,63,52,27.33,10,3,0
A-2586310,3,33.92503,-118.326576,Hawthorne,Los Angeles,CA,93,,37,29.73,10,10.4,
A-3622863,2,33.936902,-118.279651,Los Angeles,Los Angeles,CA,58,58,75,29.82,10,8,0
A-1495260,3,33.539173,-112.112297,Phoenix,Maricopa,AZ,66,66,34,28.29,10,0,0
A-3418334,2,30.498443,-91.128502,Baton Rouge,East Baton Rouge,LA,,,,,,,
A-1484616,2,35.792961,-78.613113,Raleigh,Wake,NC,72,72,37,29.64,10,0,0
A-2032533,3,32.874687,-96.683182,Dallas,Dallas,TX,95,,32,30,10,6.9,
A-3258239,2,32.599297,-80.806383,Seabrook,Beaufort,SC,51,51,80,30.05,10,10,0
A-1373467,2,36.061138,-86.721291,Nashville,Davidson,TN,71,71,87,29.23,1,0,0.05
A-2049272,2,34.934059,-82.353691,Taylors,Greenville,SC,84.9,,36,29.86,10,8.1,
A-1595203,2,41.244713,-73.103317,Stratford,Fairfield,CT,33.1,23.9,92,29.86,6,12.7,0
A-176279,2,42.308716,-87.87693,North Chicago,Lake,IL,72,,91,30.22,10,5.8,
A-2044989,3,30.964577,-87.759712,Bay Minette,Baldwin,AL,82,,67,30.04,10,9.2,
A-196742,2,40.868729,-73.931107,New York,New York,NY,28,18.6,39,30.42,10,10.4,
A-2262957,2,39.766899,-86.140778,Indianapolis,Marion,IN,28.9,20.4,75,29.86,1.8,9.2,0.01
A-879626,3,39.948387,-82.943291,Columbus,Franklin,OH,37,29,62,29.17,10,13,0
A-3970661,2,45.129709,-122.82931,Woodburn,Marion,OR,48,,96,29.76,2.5,4.6,0.03
A-1699883,2,30.628969,-88.088913,Mobile,Mobile,AL,61,,100,29.95,8,3.5,0.09
A-710439,2,40.05838,-76.38456,Lancaster,Lancaster,PA,75,75,87,29.38,7,6,0
A-2999798,2,27.103518,-80.263785,Stuart,Martin,FL,81,81,70,30.01,10,8,0
A-897239,2,37.388134,-77.448807,Richmond,Chesterfield,VA,48,48,100,29.97,0.75,0,0
A-964025,3,37.874508,-122.305992,Berkeley,Alameda,CA,50,50,80,30.15,10,0,0
A-260733,2,40.064789,-75.089493,Philadelphia,Philadelphia,PA,73,,93,29.87,10,11.5,0.05
A-2839435,2,32.691615,-117.017135,Bonita,San Diego,CA,82,,15,29.91,10,9.2,
A-3799520,2,34.120675,-117.907588,Azusa,Los Angeles,CA,78,78,40,29.73,10,5,0
A-3818993,2,33.88206,-117.54691,Corona,Riverside,CA,76,,11,,10,,0
A-978658,2,35.027504,-89.759605,Memphis,Shelby,TN,48,45,43,29.48,10,8,0
A-3225903,2,39.965652,-75.521697,West Chester,Chester,PA,43,43,61,29.66,10,3,0
A-118402,2,27.77121,-82.637093,Saint Petersburg,Pinellas,FL,62.1,,78,30.2,10,10.4,
A-27044,3,37.850994,-122.299484,Berkeley,Alameda,CA,64.9,,70,29.97,10,13.8,
A-2974489,2,38.820959,-120.027533,Echo Lake,El Dorado,CA,45,42,60,24.02,10,6,0
A-932688,2,37.958263,-121.25885,Stockton,San Joaquin,CA,39,32,65,30.05,10,10,0
A-2995607,2,25.805007,-80.385428,Miami,Miami-Dade,FL,75,75,76,30.07,10,3,0
A-2139513,3,30.431168,-83.456169,Madison,Madison,FL,73.9,,85,30.17,10,6.9,0
A-134227,2,27.426781,-82.376221,Bradenton,Manatee,FL,73.9,,76,30.06,10,10.4,
A-1277119,2,38.84407,-104.757378,Colorado Springs,El Paso,CO,87,87,24,23.9,10,17,0
A-504316,3,40.691647,-73.999306,Brooklyn,Kings,NY,82.4,,74,30.42,10,11.5,
A-814930,1,36.017361,-95.858849,Tulsa,Tulsa,OK,91,91,43,29.25,10,15,0
A-2595202,3,43.019272,-85.63652,Grand Rapids,Kent,MI,61,,75,30,10,12.7,
A-3983158,2,45.08277,-123.638792,Grand Ronde,Yamhill,OR,70,,29,30.24,10,8.1,
A-1372337,2,35.014519,-85.325104,Chattanooga,Hamilton,TN,76,76,87,29.21,10,5,0
A-2427917,2,38.850754,-104.831886,Colorado Springs,El Paso,CO,55.9,,17,30.22,10,6.9,
A-2011993,3,38.912876,-94.771248,Olathe,Johnson,KS,80.1,,79,30.05,10,4.6,
A-81578,2,34.035534,-118.169891,Los Angeles,Los Angeles,CA,64.9,,73,29.88,10,,
A-2197222,2,33.468575,-82.072945,Augusta,Richmond,GA,64,,50,30.01,10,8.1,
A-2178069,3,30.503382,-87.229996,Pensacola,Escambia,FL,63,,87,29.95,6,9.2,
A-3909288,3,39.04032,-85.90555,Columbus,Bartholomew,IN,32,22.1,55,30.08,10,13.8,
A-1043426,2,41.830231,-74.179947,Stone Ridge,Ulster,NY,61,61,62,30.07,10,9,0
A-366980,2,41.907524,-88.204903,West Chicago,DuPage,IL,55,,29,30.22,10,,
A-185163,2,42.969383,-83.669121,Burton,Genesee,MI,57.9,,35,29.8,10,18.4,
A-1279806,2,32.713394,-117.145325,San Diego,San Diego,CA,66,66,84,29.97,9,5,0
A-2125246,2,42.970367,-85.670135,Grand Rapids,Kent,MI,55,,96,29.97,1.2,4.6,0.07
A-2762517,3,38.61691,-90.24315,Saint Louis,St. Louis City,MO,68,,61,29.68,10,12.7,
A-796954,3,26.303932,-80.119362,Deerfield Beach,Broward,FL,87,87,69,30,10,13,0
A-1902707,2,27.770773,-82.758789,Saint Petersburg,Pinellas,FL,81,,88,30.08,10,9.2,
A-3365549,2,29.715496,-95.316148,Houston,Harris,TX,76,76,71,29.87,10,9,0
A-1518499,3,33.832203,-84.335129,Atlanta,DeKalb,GA,41,,100,30.28,10,,
A-3254625,2,33.724855,-117.835713,Tustin,Orange,CA,56,56,62,29.96,10,0,0
A-2063340,2,30.251974,-97.741547,Austin,Travis,TX,89.1,,42,29.92,10,8.1,
A-1489873,2,30.340082,-97.698914,Austin,Travis,TX,62,62,86,29.22,7,8,0.19
A-310849,2,47.667095,-122.126808,Redmond,King,WA,61,,67,30.08,10,4.6,
A-3889164,4,37.23915,-112.83237,Orderville,Kane,UT,39.2,34.2,75,30.01,10,6.9,
A-3273215,2,43.633815,-116.35703,Meridian,Ada,ID,43,39,61,27.74,10,6,0
A-84324,2,34.052238,-118.243347,Los Angeles,Los Angeles,CA,71.1,,70,29.96,10,8.1,
A-2940848,2,32.72073,-117.1028,San Diego,San Diego,CA,69.1,,61,30,10,15,
A-3280728,2,45.068477,-93.167461,Saint Paul,Ramsey,MN,37,31,65,29.21,10,8,0
A-2780851,2,31.063978,-87.567795,Atmore,Escambia,AL,89.1,,55,30.01,10,10.4,
A-1165581,2,34.684841,-82.253021,Simpsonville,Greenville,SC,95,95,28,29.02,10,0,0
A-2020946,3,38.203979,-122.15506,Fairfield,Solano,CA,78.1,,52,29.91,10,17.3,
A-1483882,3,33.995472,-118.145264,Los Angeles,Los Angeles,CA,57,57,81,29.8,10,0,0
A-3988705,2,34.224,-119.15404,Oxnard,Ventura,CA,66,,87,29.97,5,10.4,
A-2500683,3,34.03421,-117.324661,Grand Terrace,San Bernardino,CA,68,,21,30.03,6,,
A-2434753,2,43.051811,-76.073502,Syracuse,Onondaga,NY,23,13.9,65,29.94,10,8.1,
A-1419102,2,29.400921,-98.440964,San Antonio,Bexar,TX,90,90,22,29.03,10,0,0
A-2977685,2,32.314707,-86.336606,Montgomery,Montgomery,AL,67,67,96,29.87,10,5,0
A-1278229,2,35.409851,-80.854874,Huntersville,Mecklenburg,NC,91,91,43,29.27,10,7,0
A-138023,2,25.566509,-80.363129,Miami,Miami-Dade,FL,84.2,,79,30.09,10,5.8,
A-2694618,2,41.782139,-88.092598,Lisle,DuPage,IL,79,,84,29.97,5,6.9,0
A-2784776,4,40.774302,-82.549802,Mansfield,Richland,OH,68,,63,30.13,10,6.9,
A-4073338,4,39.39195,-77.01807,Sykesville,Carroll,MD,42.8,41.1,93,30.04,7,3.5,
A-2743967,3,29.789634,-95.160713,Houston,Harris,TX,82.9,,82,30.08,10,4.6,
A-2372536,3,33.859013,-117.985359,Buena Park,Orange,CA,66.9,,47,30.07,10,4.6,
A-3564287,4,34.99271,-107.0841,Laguna,Bernalillo,NM,74,74,14,23.73,10,14,0
A-2990715,2,33.874356,-118.062142,Cerritos,Los Angeles,CA,70,70,65,29.92,9,3,0
A-3288886,4,38.902823,-91.212632,Warrenton,Warren,MO,32,32,87,29.78,10,0,0
A-3428210,2,40.781024,-73.59974,Old Westbury,Nassau,NY,51,51,77,30.03,10,14,0
A-473754,2,42.343227,-83.216042,Detroit,Wayne,MI,77,,62,29.83,10,3.5,
A-1253876,2,30.347551,-97.798424,Austin,Travis,TX,79,79,74,29.2,4,7,0
A-2795903,2,41.53984,-81.62746,Cleveland,Cuyahoga,OH,64,,67,30.25,10,10.4,
A-2194770,2,42.197659,-87.931763,Lincolnshire,Lake,IL,32,21.6,64,29.93,10,15,
A-4160260,4,42.96275,-87.947472,Milwaukee,Milwaukee,WI,82,,67,30.06,10,8.1,
A-2354129,3,47.603184,-122.183823,Bellevue,King,WA,46,41.9,100,30.09,5,8.1,0
A-4175988,2,40.65311,-112.04505,Salt Lake City,Salt Lake,UT,71,71,36,25.75,10,7,0
A-946332,2,32.866512,-96.822166,Dallas,Dallas,TX,44,38,76,29.58,10,12,0
A-2069736,3,40.551483,-112.029388,South Jordan,Salt Lake,UT,,,,,,,
A-402127,3,34.083717,-117.693924,Montclair,San Bernardino,CA,82.4,,16,30.04,10,,
A-1174052,2,28.105961,-81.636543,Haines City,Polk,FL,83,83,65,29.96,10,16,0
A-4006289,4,28.48275,-81.44472,Orlando,Orange,FL,75.9,,97,30.1,10,5.8,
A-3048857,2,35.586075,-117.690318,Ridgecrest,Kern,CA,,,,27.88,,,0
A-1876490,3,33.72171,-84.236877,Decatur,DeKalb,GA,88,,53,29.8,10,10.4,
A-3932900,2,38.149219,-122.451963,Petaluma,Sonoma,CA,57.2,,67,30.2,10,,
A-1515593,3,33.550678,-112.112129,Phoenix,Maricopa,AZ,45,41.2,53,29.84,10,6.9,
A-3019173,2,34.118224,-117.517479,Rancho Cucamonga,San Bernardino,CA,60,60,64,29.03,10,0,0
A-3359923,2,33.942893,-117.280029,Riverside,Riverside,CA,67,67,57,29.13,10,0,0
A-3268524,2,29.420346,-98.591169,San Antonio,Bexar,TX,78,78,63,29.23,10,8,0
A-2292589,3,37.740185,-122.19632,Oakland,Alameda,CA,66,,56,30.09,10,8.1,
A-317548,2,34.449413,-119.280067,Ojai,Ventura,CA,55.9,,62,30.06,8,5.8,
A-1892378,2,35.783981,-78.642372,Raleigh,Wake,NC,77,,94,29.95,10,17.3,0
A-1054985,3,32.766689,-96.860664,Dallas,Dallas,TX,62,62,56,29.54,10,6,0
A-2661783,2,30.443319,-91.187485,Baton Rouge,East Baton Rouge,LA,81,,82,30.03,10,6.9,
A-3270988,2,33.992113,-79.201364,Aynor,Horry,SC,68,68,100,29.97,10,7,0
A-333749,3,29.98247,-95.276711,Humble,Harris,TX,53.1,,57,30.39,10,15,
A-715285,2,30.47102,-91.058083,Baton Rouge,East Baton Rouge,LA,92,92,45,29.89,10,8,0
A-1039331,2,34.11451,-79.710762,Florence,Florence,SC,58,58,72,29.88,10,6,0
A-3845606,2,41.16923,-112.02049,Ogden,Weber,UT,47,47,46,25.7,10,3,0
A-3830625,2,37.632158,-122.437211,San Bruno,San Mateo,CA,65,65,54,29.96,10,3,0
A-2735369,2,30.416959,-91.155378,Baton Rouge,East Baton Rouge,LA,75.9,,69,30.14,10,5.8,
A-42736,2,38.279602,-122.679932,Petaluma,Sonoma,CA,69.8,,40,30.05,10,5.8,
A-332651,2,29.926935,-95.402458,Houston,Harris,TX,64.9,,42,30.14,10,10.4,
A-3821343,2,33.719775,-117.795048,Tustin,Orange,CA,69,69,61,29.71,10,0,0
A-139027,3,25.789072,-80.204353,Miami,Miami-Dade,FL,79,,97,29.94,10,,0
A-3906176,3,29.69637,-95.30595,Houston,Harris,TX,42.1,35.2,49,30.52,10,12.7,
A-1229889,2,35.121861,-89.858124,Memphis,Shelby,TN,76,76,85,29.66,10,5,0
A-4110400,4,40.76518,-73.95212,New York,New York,NY,19.9,,60,30.09,10,,
A-173373,3,38.683212,-90.227982,Saint Louis,St. Louis City,MO,61,,83,30.13,10,6.9,
A-687712,2,33.852207,-84.369438,Atlanta,Fulton,GA,87,87,55,28.83,10,9,0
A-183806,2,43.161224,-85.490875,Rockford,Kent,MI,36,,86,30.47,10,,
A-3886424,2,39.32178,-76.48168,Essex,Baltimore County,MD,26.6,13.4,43,30.28,10,18.4,
A-3718191,2,40.90998,-74.03766,River Edge,Bergen,NJ,37,29,50,30.16,10,13,0
A-3910206,3,29.580178,-98.313774,Schertz,Bexar,TX,51.8,,94,29.96,10,4.6,
A-3160251,2,46.378,-92.78719,Sturgeon Lake,Pine,MN,23,23,93,28.7,10,0,0
A-1673103,3,27.712517,-82.385109,Ruskin,Hillsborough,FL,52.2,,76,30.15,10,9.2,
A-3081814,2,38.909874,-77.001926,Washington,District of Columbia,DC,63,63,90,30.1,10,8,0
A-4184457,2,29.87547,-95.3272,Houston,Harris,TX,69,69,90,29.88,10,6,0
A-4104717,4,42.905075,-121.829574,Chiloquin,Klamath,OR,28,,85,29.95,10,,
A-922785,2,29.674219,-95.570412,Houston,Harris,TX,48,43,74,29.93,10,12,0
A-1417110,2,34.773819,-86.538795,Huntsville,Madison,AL,85,85,38,29.2,10,9,0
A-2746458,2,29.77361,-95.25166,Houston,Harris,TX,81,,82,29.96,10,5.8,
A-3511019,2,36.43491,-121.33952,Soledad,Monterey,CA,64,64,50,29.88,10,16,0
A-2081132,3,45.088379,-93.187637,Saint Paul,Ramsey,MN,80.6,,45,29.85,10,4.6,
A-3266327,2,34.237922,-117.219066,Twin Peaks,San Bernardino,CA,47,47,77,28.67,10,3,0
A-1143143,2,30.4377,-91.045532,Baton Rouge,East Baton Rouge,LA,74,74,73,29.89,10,6,0
A-3554068,2,35.381799,-120.631393,Santa Margarita,San Luis Obispo,CA,53,53,93,29.7,10,0,0
A-864894,3,38.0443,-78.7248,Crozet,Albemarle,VA,67,67,36,28.91,10,12,0
A-778780,2,32.418415,-93.763138,Shreveport,Caddo,LA,65,65,78,29.7,10,8,0
A-55259,3,33.996494,-118.280632,Los Angeles,Los Angeles,CA,59,,93,30.16,6,,
A-2351483,3,43.107471,-76.287071,Syracuse,Onondaga,NY,3,-18.3,91,29.89,0.2,20.7,0
A-2855726,2,33.94174,-117.55579,Norco,Riverside,CA,86,,44,29.94,10,12.7,
A-3044149,2,32.993291,-96.709855,Richardson,Collin,TX,63,63,88,29.24,5,18,0
A-2379836,3,44.85947,-93.362457,Minneapolis,Hennepin,MN,43,38.2,65,29.53,10,8.1,
A-1618924,2,37.539421,-77.427673,Richmond,Richmond City,VA,51.1,,89,30.02,10,8.1,
A-2264900,3,40.648525,-116.304665,Crescent Valley,Eureka,NV,50,50,77,25.49,8,16,0
A-3730616,4,40.81438,-80.32543,Beaver Falls,Beaver,PA,49,44,64,28.53,10,13,
A-1740179,2,37.578152,-77.446205,Richmond,Richmond City,VA,55.9,,100,29.98,10,3.5,
A-1097421,2,29.7363,-95.363579,Houston,Harris,TX,38,33,79,30.33,10,6,0
A-1665573,2,32.837982,-117.152321,San Diego,San Diego,CA,66.9,,28,30.05,10,9.2,
A-1573081,2,34.334503,-118.507973,Newhall,Los Angeles,CA,44,38,47,29.16,10,12,0
A-549447,3,36.010345,-86.615784,Antioch,Davidson,TN,35,35,52,29.58,10,3,0
A-3480873,1,28.04055,-82.73816,Clearwater,Pinellas,FL,81,81,50,30.02,10,17,0
A-3211830,2,38.646643,-121.33207,Carmichael,Sacramento,CA,55,55,41,29.57,10,5,
A-1118522,3,30.75226,-85.27253,Marianna,Jackson,FL,50,50,86,29.96,10,16,0
A-1808657,2,25.762348,-80.320892,Miami,Miami-Dade,FL,82.9,,74,29.91,10,18.4,
A-2691219,2,30.051685,-95.62059,Tomball,Harris,TX,79,,94,30,10,,
A-3721297,2,33.894955,-117.490991,Riverside,Riverside,CA,61,61,24,29.01,10,24,0
A-2568051,2,35.81995,-78.845352,Morrisville,Wake,NC,64.9,,84,29.86,10,10.4,
A-3892511,2,45.28956,-122.94981,Newberg,Yamhill,OR,50,,48,30.14,10,6.9,
A-872088,3,41.089867,-111.991302,Layton,Davis,UT,52,52,47,25.34,10,0,0
A-394179,2,29.675673,-95.36882,Houston,Harris,TX,62.6,,52,29.88,10,9.2,
A-118283,2,28.260275,-81.506821,Kissimmee,Osceola,FL,73,,57,30.12,10,9.2,
A-3957742,4,29.44672,-98.67269,San Antonio,Bexar,TX,49.8,,81,30.13,8,,
A-1014288,2,36.904152,-121.727562,Royal Oaks,Monterey,CA,56,56,87,30.09,10,0,0
A-2635069,2,30.181135,-92.005035,Lafayette,Lafayette,LA,88,,53,29.88,10,6.9,
A-3922589,2,41.06871,-111.97207,Layton,Davis,UT,33.4,,70,30.41,10,,
A-2563956,2,37.584805,-122.328995,San Mateo,San Mateo,CA,57.9,,70,30.26,10,3.5,
A-3759121,2,44.862,-93.51128,Eden Prairie,Hennepin,MN,20,6,81,28.65,2,16,0
A-2238416,3,38.247238,-85.700569,Louisville,Jefferson,KY,46,41.4,37,29.99,10,9.2,
A-1649924,2,36.187824,-86.862656,Nashville,Davidson,TN,43,39.5,86,30.15,8,5.8,
A-130721,2,28.540062,-81.305756,Orlando,Orange,FL,77,,96,30.05,10,9.2,
A-3693698,2,44.97257,-93.29446,Minneapolis,Hennepin,MN,11,-2,70,29.59,4,9,0
A-888343,2,33.965111,-118.082848,Whittier,Los Angeles,CA,56,56,72,29.89,10,5,0
A-3978799,2,39.80605,-84.18893,Dayton,Montgomery,OH,69.1,,93,30.18,8,8.1,
A-3265010,2,34.033457,-118.115054,Montebello,Los Angeles,CA,63,63,70,29.81,6,0,0
A-1568534,2,39.30077,-84.54277,Cincinnati,Hamilton,OH,44.1,40.1,93,30.04,4,6.9,
A-3388303,2,28.970612,-81.974062,Summerfield,Marion,FL,79,79,82,29.91,10,3,0
A-4155262,2,27.9375,-82.170621,Plant City,Hillsborough,FL,86,,74,30.07,10,3.5,
A-592553,2,33.970989,-79.134819,Aynor,Horry,SC,81,81,54,29.96,10,7,0
A-3299080,2,28.087854,-82.451377,Tampa,Hillsborough,FL,59,59,88,30.1,10,3,0
A-3580492,2,40.444474,-122.288777,Anderson,Shasta,CA,47,43,56,29.31,10,9,0
A-3143053,2,35.143584,-80.929277,Charlotte,Mecklenburg,NC,76,76,58,29.36,10,10,0
A-3927420,4,34.36491,-117.43111,Hesperia,San Bernardino,CA,,,,30.19,10,,
A-2575077,2,42.912621,-85.608147,Grand Rapids,Kent,MI,43,36,76,29.79,10,13.8,
A-1624448,2,37.332661,-122.055901,Cupertino,Santa Clara,CA,50,,83,29.96,10,12.7,0
A-4175876,2,33.06548,-96.88987,The Colony,Denton,TX,61,61,94,29.27,10,0,0
A-3518405,2,40.98749,-73.68021,Rye,Westchester,NY,83,83,34,29.26,10,13,0
A-56168,2,33.883804,-117.880348,Fullerton,Orange,CA,54,,93,30.09,4,,
A-1046776,3,37.590332,-77.47995,Richmond,Henrico,VA,66,66,60,29.96,10,6,0
A-2351572,2,40.133999,-75.449425,Collegeville,Montgomery,PA,12,-4,56,29.95,8,15,
A-3993719,2,42.914828,-78.76631,Buffalo,Erie,NY,71.1,,75,30.23,10,3.5,
A-3103064,2,32.431108,-93.713462,Shreveport,Caddo,LA,73,73,26,30.09,10,5,0
A-2312727,2,28.03442,-82.545204,Tampa,Hillsborough,FL,86,,44,30.35,10,4.6,
A-2683213,3,36.774387,-120.721519,Firebaugh,Fresno,CA,59,,87,29.82,10,4.6,
A-142216,2,28.146173,-82.73912,Tarpon Springs,Pinellas,FL,86,,63,30.02,10,5.8,
A-233143,2,40.103237,-75.21302,Flourtown,Montgomery,PA,39.2,35,56,30.12,10,5.8,
A-698123,2,30.42568,-91.074287,Baton Rouge,East Baton Rouge,LA,87,87,69,29.95,10,8,0
A-2794524,2,33.98847,-84.54675,Marietta,Cobb,GA,91.4,,46,30.05,10,6.9,
A-3510624,2,37.663849,-121.028415,Modesto,Stanislaus,CA,63,63,46,29.78,10,15,0
A-3880854,2,45.5075,-122.72064,Portland,Multnomah,OR,66,66,78,30.15,10,3,0
A-345768,2,32.771645,-117.161407,San Diego,San Diego,CA,52,,80,30.05,10,6.9,0
A-3804975,2,38.101911,-121.15314,Lodi,San Joaquin,CA,83,83,20,29.97,10,3,0
A-2397794,2,38.4939,-121.449089,Sacramento,Sacramento,CA,48.9,,93,30.31,6,,
A-831080,2,37.483101,-77.402328,Henrico,Henrico,VA,64,64,90,29.68,9,10,0
A-420216,2,40.856998,-73.867653,Bronx,Bronx,NY,44.1,37.4,82,29.73,2.5,13.8,0.01
A-2257909,2,34.141857,-81.370934,Chapin,Lexington,SC,64.4,,68,29.75,10,,
A-542323,3,32.826519,-96.872337,Dallas,Dallas,TX,42,42,73,29.69,10,3,0
A-2766243,2,35.23637,-80.97018,Charlotte,Mecklenburg,NC,44.1,,82,29.88,10,,
A-3253805,2,36.376641,-86.74872,Goodlettsville,Davidson,TN,49,47,77,29.36,10,5,0
A-3750769,2,34.048567,-117.396355,Bloomington,San Bernardino,CA,49,49,90,28.99,10,0,0
A-4228609,2,37.551619,-122.02649,Newark,Alameda,CA,63,63,77,29.98,10,5,
A-1325956,3,38.045986,-84.454002,Lexington,Fayette,KY,91,91,42,28.87,10,7,0
A-538804,2,32.599754,-84.954468,Fortson,Muscogee,GA,42,42,85,29.71,10,0,0
A-2419480,2,35.856071,-78.568825,Raleigh,Wake,NC,39,,96,30.09,9,,0.02
A-1400428,2,34.040508,-118.189278,Los Angeles,Los Angeles,CA,64,64,67,29.66,10,0,0
A-446749,3,41.819302,-71.389595,Providence,Providence,RI,46,41.4,93,30.07,10,9.2,
A-983719,3,32.665577,-117.079872,National City,San Diego,CA,,,,29.82,10,,0
A-2035302,2,35.100883,-81.638741,Gaffney,Cherokee,SC,84.2,,60,30,10,3.5,
A-507338,3,38.889709,-77.218788,Dunn Loring,Fairfax County,VA,80.1,,56,30.12,10,15,
A-3770995,2,40.07918,-111.70885,Spanish Fork,Utah,UT,36,32,73,25.69,10,5,0
A-142035,3,26.368399,-80.118271,Boca Raton,Palm Beach,FL,86,,74,30.07,10,,
A-2889152,2,40.73161,-74.12605,Newark,Essex,NJ,41,33.9,93,29.79,3,12.7,0.02
A-1031593,2,39.638596,-104.828903,Aurora,Arapahoe,CO,34,26,30,24.26,10,10,0
A-975665,2,29.590494,-95.469559,Houston,Fort Bend,TX,31,31,100,30.39,10,0,0
A-3197204,2,40.132407,-75.353799,Norristown,Montgomery,PA,40,35,63,30,10,7,0
A-3010855,2,39.105836,-94.725012,Kansas City,Wyandotte,KS,49,43,80,29.14,10,15,0
A-2481986,3,42.607235,-71.325478,Chelmsford,Middlesex,MA,33.1,21.5,23,30.18,10,19.6,
A-2874269,2,39.082199,-94.49073,Kansas City,Jackson,MO,51.1,,71,29.97,10,10.4,
